OMA_group,seq_Mus,seq_Rattus,seq_Pan,seq_Homo,seq_Macaca,seq_Gorilla,seq_V2,seq_V5,seq_V7,seq_V9,seq_root,tree_Mus,tree_Rattus,tree_Pan,tree_Homo,tree_Macaca,tree_Gorilla,tree_V2,tree_V5,tree_V7,tree_V9,tree_root,is_gappy
786649,556,556,548,549,548,420,556,549,549,549,556,0.06198,0.02672,0.0001,0.00742,0.01619,0.00713,0.09062,0.0001,0.0085,0.13641,0,1
786652,487,518,402,402,402,402,484,402,402,402,484,0.22926,0.16797,0.0001,0.01014,0.02033,0.02588,0.16704,0.01034,0.04091,0.32951,0,1
786678,200,198,198,198,198,200,198,198,198,198,198,0.09165,0.12821,0.01009,0.00503,0.03604,0.0001,0.18408,0.0001,0.06285,0.23935,0,1
786687,128,128,131,131,128,131,128,131,131,128,128,0.04265,0.09837,0.0078,0.0001,0.0001,0.0001,0.03856,0.0001,0.00803,0.12111,0,1
787363,790,790,790,790,790,920,790,790,790,790,790,0.01142,0.00248,0.0001,0.0001,0.00384,0.00256,0.01248,0.0001,0.00254,0.0188,0,1
787486,664,620,666,666,667,666,664,666,666,667,664,0.01916,0.02627,0.0001,0.0001,0.01346,0.00795,0.08083,0.00287,0.01486,0.0843,0,1
787488,226,226,224,224,224,224,226,224,224,224,226,0.05577,0.02431,0.0001,0.00927,0.00353,0.00457,0.04169,0.0001,0.00563,0.08256,0,1
787531,419,419,424,424,424,424,419,424,424,424,419,0.08822,0.09916,0.01681,0.00235,0.03046,0.00947,0.20295,0.00474,0.02347,0.25709,0,1
787995,173,173,179,179,179,179,173,179,179,179,173,0.03403,0.11392,0.00556,0.02266,0.04944,0.0001,0.20191,0.00561,0.0024,0.26638,0,1
788053,531,530,531,531,531,520,531,531,531,531,531,0.01235,0.01478,0.01036,0.00296,0.01771,0.05471,0.0948,0.00176,0.01663,0.03825,0,1
788132,511,512,514,514,515,514,511,514,514,515,511,0.08813,0.03684,0.01066,0.00489,0.03498,0.01024,0.12322,0.00451,0.0266,0.16958,0,1
788186,102,102,100,100,100,101,102,100,100,100,102,0.09577,0.23895,0.03037,0.0001,0.0001,0.0001,0.12238,0.0001,0.07232,0.25864,0,1
788206,445,445,447,447,447,453,445,447,447,447,447,0.00852,0.00992,0.0001,0.0001,0.01791,0.02689,0.04821,0.00175,0.00602,0.02522,0,1
788212,567,567,530,530,530,548,567,530,548,548,567,0.02849,0.02864,0.00388,0.00388,0.0138,0.00432,0.0474,0.00374,0.00828,0.06014,0,1
788216,516,487,518,518,518,572,516,518,518,518,516,0.01023,0.02469,0.00777,0.0001,0.00166,0.01998,0.05164,0.0001,0.00609,0.05026,0,1
788217,627,628,626,626,637,518,628,626,637,637,623,0.00325,0.00158,0.00159,0.00318,0.00642,0.00191,0.03231,0.0001,0.00298,0.02914,0,1
788222,422,423,477,477,477,427,423,477,477,477,423,0.02949,0.0099,0.0001,0.0001,0.01866,0.0001,0.04089,0.00393,0.00555,0.05172,0,1
788224,358,316,357,348,357,357,358,357,357,357,358,0.05389,0.0159,0.0028,0.0001,0.01104,0.00849,0.11109,0.00274,0.01481,0.14168,0,1
788236,615,614,614,614,613,614,614,614,614,614,614,0.00848,0.01335,0.0001,0.0001,0.00966,0.0001,0.0165,0.00163,0.00375,0.02018,0,1
788432,418,345,421,421,421,437,418,421,421,421,418,0.01966,0.00768,0.0001,0.0001,0.00614,0.00237,0.03902,0.0001,0.0058,0.05051,0,1
788445,270,270,278,278,273,278,270,278,278,273,273,0.01095,0.03502,0.0001,0.0001,0.01717,0.02228,0.11923,0.00713,0.02459,0.10738,0,1
788978,396,396,408,408,409,408,396,408,408,408,385,0.03096,0.01772,0.00497,0.00248,0.02791,0.01025,0.16353,0.00228,0.024,0.16023,0,1
788981,1781,1788,1655,1711,1659,1718,1787,1785,1785,1784,1787,0.01504,0.0121,0.00121,0.00059,0.00668,0.00174,0.0322,0.00114,0.00418,0.04055,0,1
788984,1240,1230,1250,1250,1246,1249,1235,1250,1250,1248,1235,0.06136,0.06088,0.00244,0.00081,0.00934,0.00242,0.11924,0.00245,0.00796,0.16776,0,1
788994,896,895,903,897,897,903,896,903,903,897,896,0.1067,0.16454,0.00581,0.01002,0.0579,0.01806,0.24049,0.00217,0.0379,0.34713,0,1
789016,263,260,193,193,193,190,261,193,198,198,261,0.02636,0.0868,0.0001,0.01104,0.00848,0.0001,0.14521,0.0001,0.02606,0.19492,0,1
789269,594,595,595,595,595,607,595,595,595,595,595,0.04326,0.01972,0.0052,0.00852,0.0154,0.04935,0.09272,0.00158,0.01797,0.06867,0,1
789289,625,689,626,626,627,630,628,626,627,627,627,0.01454,0.01191,0.00162,0.0001,0.01087,0.04854,0.07077,0.00161,0.00221,0.03456,0,1
789662,210,210,236,236,236,236,210,236,236,236,210,0.02822,0.02975,0.0001,0.0001,0.02897,0.00626,0.09725,0.00247,0.01994,0.09803,0,1
789835,1090,1090,1084,1084,1084,1084,1090,1084,1084,1084,1084,0.02122,0.02476,0.00562,0.0028,0.01024,0.02325,0.07343,0.00088,0.01547,0.05948,0,1
790078,641,636,644,644,644,644,636,644,644,644,636,0.05693,0.0347,0.00157,0.00615,0.02232,0.03035,0.08063,0.0022,0.01367,0.09353,0,1
790164,109,106,117,115,116,115,109,115,115,117,109,0.00211,0.15691,0.0001,0.0001,0.04713,0.00917,0.32968,0.0001,0.0001,0.43946,0,1
790742,207,207,207,207,207,207,207,207,207,207,207,0.04273,0.03061,0.0001,0.0001,0.01965,0.0001,0.04985,0.00473,0.00928,0.07293,0,1
790747,592,593,592,592,592,592,593,592,592,592,593,0.03531,0.07461,0.00669,0.00502,0.00471,0.01205,0.05326,0.0013,0.01415,0.10166,0,1
790760,316,318,317,317,317,317,318,317,317,317,318,0.00792,0.03998,0.00318,0.00318,0.00938,0.00636,0.06657,0.0001,0.00338,0.09682,0,1
790778,1945,1611,1905,1905,1900,1851,1942,1905,1905,1906,1942,0.02992,0.02174,0.00215,0.00322,0.01896,0.0043,0.07706,0.0012,0.00631,0.08801,0,1
790784,982,981,980,1023,1019,1025,979,1023,1023,1022,979,0.12763,0.12567,0.01269,0.00605,0.06449,0.0075,0.34214,0.0045,0.01094,0.40528,0,1
790791,686,620,780,780,765,780,685,780,780,780,685,0.13915,0.18735,0.00756,0.00653,0.08502,0.0133,0.25256,0.00616,0.0489,0.3549,0,1
790843,389,388,418,418,421,420,389,418,421,421,389,0.06216,0.06213,0.04777,0.00469,0.03481,0.0001,0.17217,0.0001,0.0186,0.16796,0,1
790851,371,372,373,373,373,371,371,373,373,373,371,0.06132,0.04832,0.0001,0.00267,0.00233,0.00263,0.06069,0.00544,0.00849,0.10541,0,1
791408,275,275,274,274,274,274,275,274,274,274,274,0.0001,0.00364,0.00369,0.0001,0.00368,0.0001,0.02465,0.0001,0.0001,0.0246,0,1
791418,188,188,189,189,188,189,188,189,189,188,188,0.07393,0.04142,0.0001,0.00536,0.0066,0.0001,0.11753,0.00534,0.00411,0.17665,0,1
791420,238,236,255,255,252,256,236,256,256,252,229,0.26287,0.19355,0.06394,0.01876,0.05298,0.03438,0.50835,0.01747,0.15987,0.52993,0,1
791449,1048,1047,981,1067,1069,1067,1048,1067,1067,1066,1048,0.031,0.06298,0.00209,0.00755,0.01199,0.0067,0.06541,0.0001,0.01425,0.10659,0,1
791497,763,761,832,832,832,886,761,832,832,832,832,0.05573,0.0755,0.00254,0.01192,0.0438,0.09863,0.21741,0.00335,0.0499,0.14438,0,1
791525,295,295,295,295,295,219,295,295,295,295,295,0.00345,0.00344,0.0001,0.0034,0.0002,0.0001,0.03838,0.0001,0.00661,0.03182,0,1
791526,252,245,265,265,265,300,252,265,265,265,265,0.1154,0.12138,0.0174,0.03185,0.01156,0.25612,0.52849,0.01564,0.11855,0.2752,0,1
791530,435,435,409,440,379,440,435,440,440,436,435,0.02473,0.03189,0.0001,0.00455,0.00223,0.00686,0.04332,0.0001,0.01214,0.05621,0,1
791836,465,463,465,465,465,465,465,465,465,465,465,0.09659,0.15941,0.0001,0.00653,0.01282,0.00216,0.03433,0.00217,0.00249,0.18091,0,1
791878,326,326,329,329,329,330,326,329,329,329,326,0.03966,0.03046,0.00307,0.00617,0.00821,0.00307,0.07738,0.0031,0.01674,0.09104,0,1
792123,891,888,1047,1047,999,1043,891,1047,1047,1000,846,0.08421,0.0994,0.00288,0.01065,0.03046,0.00886,0.33654,0.00278,0.06218,0.36032,0,1
792130,423,425,421,424,424,375,423,424,424,424,423,0.01823,0.0062,0.0001,0.00238,0.00616,0.00269,0.01973,0.0001,0.00575,0.02952,0,1
792571,415,415,416,416,416,416,415,416,416,416,415,0.02035,0.00961,0.00243,0.0001,0.01538,0.00244,0.10303,0.0001,0.01455,0.10639,0,1
792573,492,430,492,492,492,492,492,492,492,492,492,0.03428,0.01781,0.0001,0.0001,0.00755,0.00821,0.05121,0.0001,0.00274,0.07453,0,1
793504,436,436,441,441,442,441,436,441,441,442,436,0.03471,0.05662,0.00227,0.00227,0.01922,0.0001,0.05315,0.00685,0.00374,0.09055,0,1
793798,384,383,370,345,347,345,383,345,345,345,345,0.01,0.01668,0.02137,0.0001,0.00675,0.00297,0.08116,0.0001,0.00556,0.07092,0,1
793841,160,160,157,157,161,157,160,157,157,160,160,0.02614,0.06135,0.0069,0.0203,0.11114,0.03362,0.14426,0.01571,0.07673,0.09286,0,1
794006,665,665,684,684,684,684,665,684,684,684,665,0.02198,0.01465,0.00593,0.00443,0.0218,0.00145,0.07266,0.0015,0.01202,0.07284,0,1
794087,178,169,168,173,173,173,178,173,173,173,178,0.0001,0.2593,0.02468,0.01194,0.0207,0.01817,0.00357,0.00572,0.02209,0.21038,0,1
795013,458,455,458,458,458,456,458,458,458,458,458,0.01249,0.03725,0.0001,0.0001,0.01194,0.03462,0.04507,0.00216,0.00349,0.04421,0,1
795107,184,183,185,185,199,199,183,185,199,199,199,0.04271,0.06535,0.01073,0.00535,0.09056,0.0001,0.25474,0.0001,0.02406,0.22953,0,1
795141,558,558,543,579,526,580,558,579,579,561,555,0.01162,0.0157,0.00186,0.00353,0.00169,0.01171,0.04897,0.00428,0.0063,0.04666,0,1
795174,239,239,257,279,263,285,239,279,285,263,219,0.05663,0.02626,0.01293,0.01505,0.03906,0.00873,0.20734,0.01608,0.0186,0.21424,0,1
795176,152,152,153,151,137,153,152,153,153,152,152,0.0349,0.02434,0.0001,0.0001,0.0363,0.01969,0.09289,0.0066,0.01255,0.09148,0,1
795790,820,825,833,822,862,822,820,822,822,820,820,0.04586,0.07528,0.00356,0.00128,0.0402,0.01038,0.09479,0.0031,0.03309,0.12661,0,1
795815,659,624,426,629,629,646,624,629,629,629,623,0.08315,0.0596,0.00668,0.00641,0.0293,0.07932,0.1706,0.0001,0.01469,0.15974,0,1
795825,377,377,380,380,380,380,377,380,380,380,377,0.00461,0.0384,0.00266,0.0001,0.00818,0.0001,0.02087,0.0001,0.00789,0.04872,0,1
795833,172,172,173,174,173,174,172,174,174,174,174,0.02171,0.0462,0.0001,0.00575,0.03109,0.04707,0.09628,0.0001,0.01077,0.08463,0,1
796077,217,216,216,216,216,216,216,216,216,216,216,0.10301,0.05011,0.01401,0.00925,0.01541,0.0047,0.06058,0.00451,0.00812,0.13696,0,1
796282,1240,1256,1225,1226,1226,1247,1240,1225,1243,1244,1244,0.02756,0.02634,0.00246,0.00328,0.01582,0.03847,0.12903,0.0019,0.01767,0.10045,0,1
796375,893,807,896,896,896,898,894,896,896,896,894,0.03649,0.03626,0.00335,0.00114,0.00926,0.00234,0.08347,0.00217,0.00558,0.10886,0,1
796383,83,83,115,115,83,115,83,115,115,83,83,0.04858,0.01818,0.0089,0.0001,0.08216,0.0001,0.11939,0.03672,0.06627,0.05608,0,1
796399,1544,1532,1525,1544,1525,1433,1543,1544,1544,1544,1543,0.0205,0.06846,0.00066,0.0001,0.0073,0.00208,0.01661,0.00074,0.00451,0.07776,0,1
796400,1552,1576,1562,1562,1562,1562,1562,1562,1562,1562,1562,0.02963,0.03151,0.0013,0.00391,0.00689,0.00322,0.05429,0.00265,0.0098,0.06945,0,1
796431,710,653,712,711,712,712,710,712,712,712,710,0.03698,0.03431,0.00289,0.0058,0.02151,0.00725,0.11262,0.00142,0.0109,0.12809,0,1
796443,356,356,357,357,275,357,356,357,357,355,356,0.03884,0.04038,0.0057,0.0001,0.01011,0.00908,0.05307,0.00518,0.01973,0.06285,0,1
797541,740,778,740,740,707,546,740,740,740,740,740,0.02486,0.01685,0.00272,0.0001,0.01945,0.01917,0.05881,0.0001,0.0132,0.05129,0,1
797542,745,745,791,791,789,760,745,791,791,772,745,0.04336,0.04231,0.00521,0.0025,0.02819,0.00916,0.08277,0.00284,0.01807,0.09795,0,1
797543,798,798,801,801,798,782,798,801,801,801,801,0.02354,0.02752,0.00502,0.0001,0.00682,0.13591,0.13155,0.00242,0.00847,0.01469,0,1
797545,763,761,760,760,760,760,762,760,760,760,762,0.04775,0.04298,0.00668,0.0001,0.0248,0.00132,0.11075,0.004,0.02684,0.12098,0,1
797687,532,566,534,534,491,534,532,534,534,534,532,0.03825,0.02941,0.00568,0.00946,0.01546,0.0076,0.0754,0.00188,0.00728,0.09503,0,1
797785,484,400,479,479,480,482,480,479,479,480,480,0.00415,0.0001,0.00211,0.0001,0.00209,0.0001,0.01617,0.0001,0.00424,0.01398,0,1
797804,960,960,967,967,967,904,960,967,967,967,960,0.04485,0.04914,0.00212,0.00211,0.02921,0.01033,0.0665,0.0001,0.01817,0.08644,0,1
797805,1030,1031,1043,1043,989,1043,1029,1043,1043,1043,1029,0.05331,0.0992,0.00387,0.00589,0.02293,0.00497,0.07998,0.00478,0.00355,0.15626,0,1
797824,541,541,491,491,491,526,541,491,491,491,541,0.02367,0.04248,0.0001,0.0001,0.0218,0.0062,0.08615,0.00213,0.00364,0.10683,0,1
797843,305,308,308,314,309,304,308,308,308,308,308,0.02036,0.00712,0.0001,0.00324,0.01317,0.0001,0.01124,0.00325,0.0001,0.01844,0,1
797845,318,307,299,299,304,299,310,299,299,299,310,0.19431,0.19389,0.02738,0.01535,0.09532,0.02185,0.33452,0.01382,0.08488,0.40275,0,1
797846,255,208,201,201,184,238,209,201,201,201,201,0.07909,0.05569,0.0001,0.01991,0.17802,0.05521,0.31854,0.00319,0.08945,0.21962,0,1
798152,418,418,424,424,420,424,418,424,424,420,418,0.04404,0.05279,0.00707,0.0001,0.0066,0.00952,0.06117,0.00476,0.0078,0.09433,0,1
798153,425,423,425,425,436,425,425,425,425,425,425,0.02598,0.0273,0.00162,0.00918,0.01749,0.0001,0.06375,0.00356,0.02145,0.05687,0,1
798313,1515,1318,1522,1522,1622,1526,1515,1522,1527,1527,1515,0.06048,0.03918,0.00108,0.00355,0.01252,0.06378,0.12095,0.00108,0.00461,0.11304,0,1
798408,152,144,153,153,153,153,152,153,153,153,152,0.02372,0.05109,0.00683,0.0068,0.02767,0.0001,0.06775,0.0001,0.0001,0.09117,0,1
798450,237,238,241,241,241,241,238,241,241,241,238,0.15689,0.0638,0.00404,0.0001,0.05296,0.0001,0.15357,0.0001,0.0107,0.25751,0,1
798987,242,242,246,246,246,246,242,246,246,246,242,0.03035,0.0001,0.0001,0.00814,0.00574,0.0001,0.02308,0.00407,0.00654,0.03468,0,1
799111,946,946,942,942,860,942,946,942,942,942,946,0.03049,0.01791,0.00107,0.0001,0.00379,0.00215,0.02071,0.00215,0.00874,0.03923,0,1
799148,1409,1400,1393,1393,1393,1394,1401,1393,1394,1394,1401,0.05073,0.05221,0.0019,0.00384,0.0178,0.00387,0.07336,0.00141,0.01897,0.10134,0,1
799589,376,376,373,373,373,373,376,373,373,373,376,0.08467,0.02881,0.00273,0.00548,0.02727,0.00546,0.05079,0.0001,0.01171,0.10819,0,1
799663,924,924,896,926,896,930,924,932,932,929,924,0.02053,0.01763,0.00113,0.00219,0.00801,0.00361,0.046,0.00186,0.0087,0.05379,0,1
799722,195,195,196,196,177,196,195,196,196,196,196,0.0001,0.01026,0.00511,0.0001,0.02275,0.0001,0.02964,0.0001,0.00107,0.01715,0,1
799730,300,301,382,382,382,382,301,382,382,382,301,0.05282,0.08028,0.00789,0.00263,0.03002,0.0132,0.22679,0.0001,0.00514,0.27705,0,1
799734,126,130,138,138,146,144,130,138,144,142,130,0.10858,0.07732,0.01477,0.0001,0.09757,0.00869,0.37586,0.01333,0.06856,0.38687,0,1
800381,940,940,941,941,883,906,940,941,940,940,940,0.0001,0.00429,0.0001,0.0001,0.0001,0.0001,0.0076,0.0001,0.0001,0.01189,0,1
800386,1003,1002,1043,1043,753,795,1002,1042,1042,1040,1040,0.02349,0.02202,0.01259,0.0106,0.07261,0.01819,0.09429,0.00581,0.02135,0.04517,0,1
800391,843,843,839,839,839,843,843,839,839,839,839,0.06345,0.03442,0.00183,0.00776,0.02994,0.10524,0.21391,0.0001,0.05324,0.11888,0,1
800416,1079,1079,1078,1078,1001,1088,1079,1078,1078,1078,1078,0.00668,0.01032,0.0028,0.00374,0.00518,0.00093,0.0248,0.0001,0.00678,0.02461,0,1
801292,279,278,270,270,270,270,279,270,270,270,279,0.01224,0.03309,0.0037,0.0001,0.01426,0.01116,0.04801,0.0001,0.00857,0.06138,0,1
801409,244,244,250,250,250,246,244,250,250,250,244,0.13684,0.09635,0.0001,0.00397,0.0347,0.00409,0.09935,0.0001,0.00639,0.20149,0,1
801437,1005,999,1005,1005,961,1005,1004,1005,1005,1005,1004,0.02341,0.03122,0.00457,0.00991,0.02646,0.00548,0.10556,0.00235,0.01575,0.10877,0,1
801446,792,793,810,810,810,804,792,810,810,810,792,0.04273,0.05762,0.00239,0.00135,0.01302,0.01141,0.06756,0.00253,0.00207,0.1117,0,1
801469,468,466,445,464,461,464,464,464,464,464,464,0.211,0.22449,0.02526,0.0001,0.09811,0.00795,0.48771,0.00714,0.04636,0.6141,0,1
801701,238,238,244,243,245,242,238,243,242,242,238,0.0436,0.0615,0.0001,0.0001,0.00745,0.0001,0.02858,0.0001,0.00493,0.08262,0,1
801723,1191,1190,1189,1189,978,848,1191,1189,1189,1189,1182,0.01608,0.01723,0.00281,0.00147,0.01914,0.00612,0.05459,0.0001,0.01134,0.05268,0,1
801724,1257,1022,1247,1258,1258,1202,1257,1258,1258,1258,1258,0.00881,0.01023,0.00738,0.00245,0.00816,0.02545,0.02319,0.00078,0.00407,0.0039,0,1
801731,698,698,699,699,676,699,698,699,699,699,699,0.0267,0.02481,0.0001,0.0029,0.0388,0.00288,0.05964,0.00146,0.00187,0.04755,0,1
801813,403,403,406,406,406,406,403,406,406,406,403,0.03547,0.02562,0.00495,0.0001,0.01598,0.00247,0.08801,0.00494,0.00404,0.10749,0,1
801835,1187,1187,1191,1191,1031,1191,1187,1191,1191,1189,1187,0.00925,0.0063,0.00168,0.00253,0.0001,0.00084,0.01389,0.0001,0.00269,0.01792,0,1
801846,281,282,301,301,294,301,281,301,301,293,281,0.13847,0.09824,0.02072,0.01032,0.08002,0.02779,0.14987,0.0001,0.03651,0.20832,0,1
802033,993,1003,992,993,991,997,991,997,997,997,991,0.04262,0.03759,0.0073,0.00923,0.02805,0.01535,0.1023,0.0001,0.01218,0.11688,0,1
802373,291,292,291,291,291,291,291,291,291,291,291,0.04271,0.03798,0.00693,0.00693,0.01751,0.00693,0.06414,0.0001,0.01822,0.0817,0,1
802504,306,306,351,343,343,343,306,343,343,343,306,0.0263,0.0446,0.00578,0.00289,0.0126,0.00867,0.10408,0.00295,0.0266,0.11334,0,1
802515,427,426,427,427,427,427,427,427,427,427,427,0.0251,0.01836,0.0001,0.0001,0.00493,0.00236,0.02159,0.0001,0.00453,0.0398,0,1
802526,493,493,480,473,473,493,493,473,473,473,493,0.01017,0.0001,0.00212,0.0001,0.0021,0.0001,0.01434,0.0001,0.00425,0.01813,0,1
802529,422,421,419,419,419,419,422,419,419,419,422,0.08942,0.07908,0.00469,0.00235,0.02514,0.00234,0.06211,0.00235,0.00107,0.12639,0,1
802530,354,354,387,355,340,387,354,387,387,354,354,0.03019,0.0351,0.01497,0.00282,0.07105,0.00301,0.09523,0.00595,0.01389,0.05928,0,1
802759,173,173,197,197,173,197,173,197,197,173,173,0.01102,0.02392,0.00517,0.0001,0.01964,0.01557,0.08258,0.0001,0.02339,0.06754,0,1
802773,372,395,256,256,256,297,372,256,256,256,256,0.10064,0.04642,0.00393,0.0001,0.01004,0.04815,0.20732,0.00171,0.0241,0.23572,0,1
802776,427,427,405,428,428,428,427,428,428,428,427,0.04181,0.0475,0.00733,0.00658,0.01386,0.00732,0.07695,0.00079,0.01319,0.10314,0,1
803100,658,658,658,670,658,610,658,658,658,658,658,0.01395,0.06334,0.00761,0.00302,0.00722,0.00654,0.03651,0.0015,0.00981,0.08093,0,1
803101,645,644,666,748,631,736,644,726,726,630,630,0.02038,0.01777,0.01035,0.01895,0.01123,0.01562,0.06377,0.00393,0.00915,0.05212,0,1
803104,612,612,640,640,612,640,612,640,640,612,612,0.02205,0.03811,0.00311,0.0001,0.01309,0.00464,0.0573,0.00161,0.01348,0.07722,0,1
803111,798,801,803,803,803,803,801,803,803,803,803,0.02689,0.04891,0.00126,0.00125,0.00838,0.05879,0.08875,0.0003,0.00713,0.07174,0,1
803259,1366,1346,1365,1365,1365,1368,1366,1365,1365,1365,1366,0.01089,0.02017,0.00148,0.0001,0.00681,0.0001,0.03893,0.00148,0.00524,0.0509,0,1
803326,147,140,147,147,147,147,147,147,147,147,147,0.08246,0.07864,0.01253,0.01024,0.02882,0.02077,0.15731,0.01839,0.0281,0.18075,0,1
803328,153,152,153,153,153,153,153,153,153,153,153,0.08802,0.11353,0.0001,0.0001,0.01705,0.01347,0.17037,0.00654,0.04043,0.23001,0,1
803331,117,114,138,138,141,138,114,138,138,141,112,0.09398,0.02893,0.02968,0.02922,0.0001,0.00719,0.41746,0.0001,0.08425,0.39751,0,1
803422,443,443,442,442,442,402,443,442,442,442,442,0.02078,0.0001,0.00452,0.00226,0.0152,0.0074,0.07406,0.00311,0.05367,0.03354,0,1
803428,127,127,129,129,129,129,127,129,129,129,127,0.06735,0.07097,0.00809,0.0001,0.01192,0.01625,0.13379,0.0001,0.04654,0.14198,0,1
803433,673,667,719,716,723,765,656,716,716,720,561,0.04351,0.02514,0.01143,0.00142,0.03348,0.00889,0.1693,0.00109,0.0173,0.17933,0,1
803783,297,297,297,297,297,310,297,297,297,297,297,0.00996,0.01711,0.0001,0.00344,0.0001,0.03872,0.04077,0.00553,0.0058,0.01336,0,1
803815,1067,1068,1082,1082,1098,1082,1067,1082,1082,1082,1067,0.01812,0.02911,0.00283,0.00378,0.01038,0.0001,0.13584,0.00093,0.00965,0.15059,0,1
803817,237,237,235,235,235,235,237,235,235,235,235,0.01262,0.01687,0.00862,0.0001,0.0001,0.0001,0.08444,0.0001,0.00861,0.08407,0,1
803824,307,318,317,317,318,317,312,317,317,318,312,0.07866,0.0211,0.0001,0.00957,0.01335,0.016,0.17985,0.00319,0.04054,0.20197,0,1
803829,179,164,192,152,191,152,179,192,192,191,179,0.25737,0.13237,0.01638,0.0001,0.05151,0.0001,0.41232,0.00817,0.02772,0.61741,0,1
803834,2025,2020,2039,2039,2040,2040,2017,2039,2040,2039,2017,0.07155,0.06294,0.00149,0.0035,0.01541,0.00449,0.06488,0.002,0.00771,0.12103,0,1
803859,754,766,787,787,750,787,751,787,787,735,724,0.09599,0.13245,0.00504,0.00247,0.11398,0.01658,0.26472,0.0001,0.03862,0.28319,0,1
803866,442,439,440,440,440,440,442,440,440,440,442,0.01516,0.00847,0.0001,0.00228,0.01336,0.00246,0.03556,0.0021,0.00795,0.03736,0,1
803879,422,417,422,422,423,369,417,422,422,422,404,0.05297,0.05528,0.00963,0.01198,0.02475,0.01734,0.27053,0.00315,0.04046,0.26802,0,1
803881,241,241,311,311,312,311,241,311,311,311,241,0.06104,0.09163,0.00322,0.00971,0.05793,0.02329,0.21573,0.0028,0.05155,0.23251,0,1
803889,333,346,333,333,333,333,333,333,333,333,333,0.02312,0.12611,0.0001,0.00917,0.02311,0.0091,0.0099,0.00619,0.02146,0.09918,0,1
803956,453,452,453,453,453,455,453,453,453,453,453,0.00857,0.03422,0.00219,0.00437,0.01577,0.00218,0.05974,0.00219,0.01111,0.07629,0,1
803958,480,480,480,480,480,411,480,480,480,480,480,0.01789,0.03196,0.0001,0.0001,0.00894,0.00251,0.04193,0.0001,0.01045,0.06093,0,1
803959,1161,1229,1151,1151,1151,1219,1158,1151,1151,1151,1158,0.00951,0.01076,0.00088,0.00088,0.006,0.00088,0.02587,0.0001,0.0046,0.03063,0,1
804421,75,75,77,77,76,77,75,77,77,77,75,0.04292,0.15926,0.0001,0.01304,0.02486,0.0001,0.54355,0.01309,0.10616,0.57052,0,1
804443,510,509,530,515,522,515,510,515,515,515,510,0.04892,0.03281,0.0039,0.0039,0.04308,0.01183,0.14134,0.0001,0.0158,0.14718,0,1
804461,706,705,706,706,706,712,706,706,706,706,706,0.01166,0.02628,0.00502,0.00788,0.01777,0.01103,0.0661,0.00122,0.01231,0.06903,0,1
804464,815,824,818,817,842,753,823,818,825,825,823,0.01762,0.01646,0.0001,0.00246,0.01213,0.00315,0.03316,0.00177,0.00554,0.03865,0,1
804467,670,667,684,684,684,683,671,684,684,684,671,0.10329,0.05346,0.00677,0.00791,0.02108,0.02624,0.33811,0.00287,0.02799,0.38718,0,1
804468,732,732,732,732,732,733,732,732,732,732,732,0.02065,0.03147,0.00136,0.00408,0.01514,0.00544,0.05076,0.0001,0.01401,0.06278,0,1
804991,134,127,119,127,127,124,127,127,127,127,127,0.07846,0.06368,0.02701,0.01632,0.01924,0.0001,0.07606,0.0001,0.0236,0.1039,0,1
805031,1115,1116,1173,1172,940,1172,1116,1172,1172,1116,1116,0.02375,0.0226,0.0043,0.00515,0.00696,0.00753,0.03989,0.00367,0.01269,0.04213,0,1
805059,651,652,644,651,652,655,652,651,651,652,652,0.01778,0.02341,0.01923,0.0001,0.00742,0.00461,0.05435,0.0001,0.00337,0.05516,0,1
805081,550,550,505,549,502,550,550,549,549,549,550,0.0133,0.01683,0.00394,0.00548,0.00397,0.0001,0.02771,0.0001,0.00194,0.03711,0,1
805098,375,387,375,375,375,386,386,375,386,386,386,0.0001,0.02585,0.0001,0.00804,0.0027,0.0027,0.01468,0.0001,0.00266,0.02983,0,1
805191,723,717,719,719,718,723,722,719,718,718,722,0.04998,0.08095,0.00138,0.0001,0.01462,0.00418,0.08913,0.00414,0.01229,0.15227,0,1
