,OMA_group,aln_len,total_gap_count,msa_gap_count,asr_gap_count,min_gap_count,spc_wmin_gap_count,max_gap_count,spc_wmax_gap_count,gap_ratio,num_gappy_sites,avg_gap_len,median_gap_len,mode_gap_len,min_gap_len,spc_wmin_gap_len,max_gap_len,spc_wmax_gap_len,num_ins,num_del,indel_ratio,is_gappy,mu,lambda,loglikelihood,intensity,expected_len,tree_len
5023,807164,267,248,128,120,8,Homo,24,Mus,0.0844399046646237,32,11.80952380952381,8.0,8,8,Mus,16,Mus,32,8,0.25,1,13.0938,1252.23,-2226.39,95.6353389,16396.449174,0.0353
5024,807167,366,159,109,50,8,Gorilla,61,Pan,0.0394932935916542,69,7.227272727272727,8.0,2,2,Mus,50,Pan,69,59,0.855072463768116,1,5.5283,1221.53,-3631.07,220.9594269,6752.984299,0.08727
5025,951477,235,0,0,0,0,Mus,0,Mus,0.0,0,0.0,0.0,0,0,Mus,0,Mus,69,59,0.855072463768116,0,1e-06,1e-06,-2486.34,1.0,0.0,0.09805
5026,951478,179,0,0,0,0,Mus,0,Mus,0.0,0,0.0,0.0,0,0,Mus,0,Mus,69,59,0.855072463768116,0,1e-06,1e-06,-2070.8,1.0,0.0,0.39312
5027,951481,257,416,258,158,24,V9,82,Mus,0.1471524584365051,119,10.666666666666666,7.0,1,1,Pan,42,Mus,119,100,0.8403361344537815,1,0.438237,77.0458,-2348.1,175.8085237,33.7643203,1.20103
5028,1003914,1217,92,78,14,1,Gorilla,25,Mus,0.0068723388361843,26,4.181818181818182,2.0,2,1,Mus,21,Mus,26,64,2.4615384615384617,1,1.44956,1375.0,-13523.0,948.5637021,1993.145,0.13332
5029,1003916,440,54,32,22,0,Mus,11,Macaca,0.0111570247933884,14,2.25,3.0,3,0,Mus,4,Macaca,14,10,0.7142857142857143,1,0.600454,238.786,-3482.72,397.6757587,143.3800088,0.17816
5030,1004010,591,208,110,98,12,Pan,31,Mus,0.0319950776803568,43,9.454545454545457,6.5,1,1,Pan,29,Mus,43,12,0.2790697674418604,1,0.227134,123.251,-5193.88,542.6356248,27.9944926,0.39298
5031,970596,372,0,0,0,0,Mus,0,Mus,0.0,0,0.0,0.0,0,0,Mus,0,Mus,43,12,0.2790697674418604,0,1e-06,1e-06,-4486.21,1.0,0.0,0.07509
5032,970608,289,0,0,0,0,Mus,0,Mus,0.0,0,0.0,0.0,0,0,Mus,0,Mus,43,12,0.2790697674418604,0,1e-06,1e-06,-3088.46,1.0,0.0,0.05385
5033,970613,288,184,94,90,6,Pan,30,root,0.058080808080808,34,5.935483870967742,4.0,4,1,Mus,18,Mus,34,4,0.1176470588235294,1,0.261248,62.8183,-2302.92,240.4546638,16.4111552,0.78442
5034,970615,4431,1504,1427,77,13,Mus,922,Gorilla,0.0308569787242773,933,44.23529411764706,3.0,10,1,Mus,919,Gorilla,933,1350,1.4469453376205788,1,2.48703,1332.69,-63618.1,535.856021,3314.4400107,0.03757
5035,808802,516,272,137,135,3,Mus,29,root,0.0479210711768851,31,11.826086956521738,3.0,25,1,Pan,25,Rattus,31,2,0.064516129032258,1,1.45154,621.15,-4006.59,427.9248247,901.624071,0.14838
5036,808803,584,1761,913,848,29,Rattus,194,Gorilla,0.2741282689912827,194,125.78571428571428,158.0,158,29,Mus,194,Gorilla,194,65,0.3350515463917525,1,5.76438,1562.55,-3952.21,271.0699156,9007.131969,0.09511
5037,808805,1908,1351,803,548,100,Rattus,227,Pan,0.0643701162569087,280,17.776315789473685,3.0,1,1,Mus,84,Pan,280,255,0.9107142857142856,1,0.961906,1318.54,-18928.1,1370.7576416,1268.3115372,0.19679
5038,808806,812,936,548,388,71,Gorilla,158,Macaca,0.1047917599641737,198,26.0,24.0,7,1,Homo,87,Macaca,198,160,0.8080808080808081,1,4.40285,1558.8,-8462.46,354.0434037,6863.16258,0.15259
5039,760754,320,317,177,140,17,Macaca,54,Pan,0.0900568181818181,65,10.566666666666666,4.0,24,1,Pan,24,Mus,65,37,0.5692307692307692,1,6.60428,1326.84,-1885.55,200.9060791,8762.8228752,0.03506
5040,763741,831,432,237,195,39,Mus,42,Gorilla,0.04725959960617,81,39.27272727272727,39.0,39,39,Mus,42,Gorilla,81,42,0.5185185185185185,1,4.64076,1385.52,-8412.1,298.5545471,6429.8657952,0.07563
5041,764292,415,918,468,450,18,Pan,90,Mus,0.2010952902519167,108,17.0,2.0,1,1,Mus,81,Mus,108,18,0.1666666666666666,1,6.25496,1232.68,-4254.76,197.0724033,7710.3640928,0.19726
5042,764903,457,589,341,248,43,Gorilla,74,Macaca,0.1171672965983688,100,17.323529411764707,18.0,22,7,Pan,36,Pan,100,93,0.93,1,4.61101,937.327,-6241.45,203.2801924,4322.0241703,0.38694
5043,808462,586,60,30,30,0,Gorilla,6,Mus,0.0093080980452994,6,6.0,6.0,6,0,Gorilla,6,Mus,6,0,0.0,1,0.0206115,12.0133,-4590.53,582.8445285,0.2476121,0.21452
5044,808468,672,0,0,0,0,Rattus,0,Rattus,0.0,0,0.0,0.0,0,0,Mus,0,Mus,6,0,0.0,0,1e-06,1e-06,-7423.65,1.0,0.0,0.01
5045,808470,225,80,80,0,0,Homo,38,Gorilla,0.0323232323232323,60,20.0,21.0,21,0,Mus,27,Gorilla,60,80,1.3333333333333333,1,14.2392,1321.38,-1928.37,92.7987527,18815.394096,0.01
5046,812906,900,34,20,14,1,V2,4,Pan,0.0034343434343434,7,1.2592592592592593,1.0,1,1,Mus,2,Pan,7,6,0.8571428571428571,1,0.0538039,48.1994,-6754.25,895.8346886,2.5933157,0.06791
5047,812918,629,760,380,380,0,Rattus,76,Mus,0.1098424627836392,76,19.0,13.5,46,0,Rattus,46,Mus,76,0,0.0,1,0.160086,93.7071,-5234.38,585.3547468,15.0011948,0.46476
5048,803321,783,1,1,0,0,Mus,1,Rattus,0.0001161035643794,1,1.0,1.0,1,0,Mus,1,Rattus,1,1,1.0,1,0.00273487,2.13827,-4895.83,781.8543477,0.0058479,0.06897
5049,803326,147,7,7,0,0,Mus,7,Rattus,0.0043290043290043,7,3.5,3.5,6,0,Mus,6,Rattus,7,7,1.0,1,0.0719512,10.1062,-1139.2,140.4590889,0.7271532,0.61801
5050,803328,156,34,19,15,3,Mus,4,Rattus,0.0198135198135198,7,2.833333333333333,3.0,3,1,Rattus,3,Mus,7,4,0.5714285714285714,1,0.0471865,7.11785,-1327.27,150.845051,0.3358664,0.67962
5051,803331,146,177,90,87,5,Macaca,34,root,0.110211706102117,37,7.08,3.0,3,1,Mus,25,Mus,37,3,0.081081081081081,1,0.243471,28.4917,-1148.37,117.0229719,6.9369027,1.08842
5052,1041576,367,252,147,105,7,Rattus,45,Macaca,0.0624225910329452,49,12.0,14.0,7,5,Pan,27,Pan,49,42,0.8571428571428571,1,3.05054,730.428,-3689.75,239.4421971,2228.1998311,0.18413
5053,1041653,339,63,36,27,0,Gorilla,9,Mus,0.0168946098149637,9,9.0,9.0,9,0,Gorilla,9,Mus,9,9,1.0,1,0.168185,55.4435,-2087.35,329.6578173,9.324765,0.15697
5054,976433,470,453,228,225,1,Mus,58,Gorilla,0.0876208897485493,59,16.77777777777778,1.0,1,1,Mus,56,Gorilla,59,3,0.0508474576271186,1,0.390808,167.169,-3521.53,427.7522466,65.3309826,0.25381
5055,976621,311,37,19,18,2,Pan,6,Rattus,0.010815551008477,7,1.2758620689655171,1.0,1,1,Mus,3,Mus,7,1,0.1428571428571428,1,0.0285261,8.7652,-2302.68,307.269483,0.250037,0.35613
5056,976635,90,18,10,8,0,Pan,4,Mus,0.0181818181818181,4,2.0,2.0,2,0,Pan,2,Mus,4,2,0.5,1,0.464495,39.8853,-444.652,85.8680933,18.5265224,0.09819
5057,978577,503,0,0,0,0,Mus,0,Mus,0.0,0,0.0,0.0,0,0,Mus,0,Mus,4,2,0.5,0,1e-06,1e-06,-6689.85,1.0,0.0,0.33157
5058,982718,1601,1155,588,567,61,Pan,127,Mus,0.0655840099937539,144,15.197368421052632,2.0,1,1,Mus,92,Mus,144,21,0.1458333333333333,1,0.665029,885.482,-14383.3,1331.4938146,588.871209,0.31369
5059,982747,836,50,28,22,2,Mus,6,Pan,0.0054371465854719,8,1.3888888888888888,1.0,1,1,Mus,2,Pan,8,6,0.75,1,0.0427248,35.3262,-6584.2,826.8312549,1.5093048,0.23667
5060,971150,1314,261,131,130,3,Rattus,26,Pan,0.0180572851805728,27,6.365853658536586,1.0,1,1,Mus,23,Mus,27,1,0.037037037037037,1,0.0656952,84.654,-10882.7,1288.587294,5.5613615,0.28465
5061,977920,463,452,315,137,2,Rattus,205,Gorilla,0.088749263695268,206,14.125,4.0,4,1,Pan,90,Gorilla,206,178,0.8640776699029126,1,1.95278,696.165,-3980.26,356.4994521,1359.4570887,0.1584
5062,984209,516,265,136,129,12,Rattus,30,Mus,0.0466878083157152,36,15.588235294117649,23.0,23,2,Rattus,23,Mus,36,7,0.1944444444444444,1,1.97079,784.517,-4443.63,398.0723466,1546.1182584,0.15349
5063,987169,198,0,0,0,0,Mus,0,Mus,0.0,0,0.0,0.0,0,0,Mus,0,Mus,36,7,0.1944444444444444,0,1e-06,1e-06,-2569.93,1.0,0.0,0.15028
5064,1016299,281,120,71,49,0,Gorilla,23,Mus,0.0388223875768359,23,8.0,1.0,1,0,Gorilla,22,Mus,23,22,0.9565217391304348,1,2.05413,492.407,-1809.34,239.7155974,1011.4679909,0.08305
5065,809781,767,267,158,109,15,Pan,56,Rattus,0.031646319781913,71,11.608695652173912,12.0,15,1,Mus,28,Mus,71,49,0.6901408450704225,1,0.562102,350.37,-6739.81,623.3210343,196.9436777,0.4264
5066,931479,861,360,206,154,8,Pan,53,Homo,0.0380107697180867,56,12.0,7.0,1,1,Mus,45,Mus,56,52,0.9285714285714286,1,1.87973,1274.93,-7664.6,678.2516638,2396.5241689,0.08603
5067,645134,508,372,207,165,33,Mus,42,Gorilla,0.066571224051539,75,16.17391304347826,5.0,1,1,Mus,34,Gorilla,75,42,0.56,1,3.63515,1091.07,-5279.99,300.1444232,3966.2031105,0.19542
5068,646023,347,265,170,95,19,Mus,75,Gorilla,0.0694262509824469,94,22.08333333333333,19.0,19,13,Gorilla,62,Gorilla,94,75,0.7978723404255319,1,5.61138,1417.44,-1517.17,252.6009645,7953.7944672,0.05246
5069,647936,426,126,76,50,10,Mus,26,Macaca,0.026888604353393,36,10.5,10.0,10,2,Macaca,24,Macaca,36,26,0.7222222222222222,1,4.05784,1305.79,-3380.21,321.7943536,5298.6868936,0.06187
5070,648115,727,317,177,140,22,Gorilla,43,Mus,0.039639864949356,65,9.606060606060606,12.0,15,1,Mus,15,Mus,65,37,0.5692307692307692,1,2.59817,1279.22,-7185.27,492.3542339,3323.6310274,0.13607
5071,1015267,208,0,0,0,0,Mus,0,Mus,0.0,0,0.0,0.0,0,0,Mus,0,Mus,65,37,0.5692307692307692,0,1e-06,1e-06,-2320.26,1.0,0.0,0.30961
5072,1015276,721,0,0,0,0,Mus,0,Mus,0.0,0,0.0,0.0,0,0,Mus,0,Mus,65,37,0.5692307692307692,0,1e-06,1e-06,-9423.15,1.0,0.0,0.1477
5073,1015289,246,503,260,243,5,Rattus,53,Pan,0.1858832224685883,59,13.97222222222222,6.0,38,1,Rattus,38,Mus,59,17,0.288135593220339,1,0.882003,170.565,-1725.22,193.383696,150.4388417,0.3229
5074,1015292,201,10,5,5,0,Gorilla,1,Mus,0.0045228403437358,1,1.0,1.0,1,0,Gorilla,1,Mus,1,0,0.0,1,0.00956254,1.91518,-1273.04,200.2794237,0.018314,0.18376
5075,653850,1048,136,123,13,2,V5,51,Pan,0.0117973629424011,55,5.913043478260869,1.0,1,1,Rattus,50,Pan,55,110,2.0,1,5.64975,1690.11,-9064.51,299.1477499,9548.6989725,0.02376
5076,653852,1034,245,234,11,0,V5,93,Pan,0.0215403551960611,104,24.5,11.0,11,0,V5,89,Pan,104,223,2.144230769230769,1,4.37791,1551.91,-9970.09,354.4865015,6794.1223081,0.05696
5077,653857,1567,757,406,351,55,Gorilla,75,Mus,0.0439171549573591,130,29.115384615384617,8.0,1,1,Mus,66,Mus,130,55,0.4230769230769231,1,0.718325,1018.63,-13871.9,1418.0628546,731.7073947,0.14648
5078,810366,1012,976,569,407,4,Macaca,239,Gorilla,0.0876751706791232,242,18.76923076923077,1.0,1,1,Mus,160,Gorilla,242,162,0.6694214876033058,1,1.01303,859.634,-9073.28,848.5770412,870.835031,0.19466
5079,810370,637,180,90,90,0,Gorilla,18,Mus,0.0256885971171685,18,18.0,18.0,18,0,Gorilla,18,Mus,18,0,0.0,1,0.172762,108.42,-5138.57,627.5685625,18.730856,0.08025
5080,810371,925,260,150,110,17,Gorilla,48,Macaca,0.0255528255528255,62,3.466666666666667,1.0,1,1,Mus,19,Macaca,62,40,0.6451612903225806,1,0.283265,234.793,-9365.56,828.8810831,66.5086391,0.41357
5081,810378,556,18,10,8,0,Mus,4,Pan,0.0029431000654022,4,1.0588235294117647,1.0,1,0,Mus,2,Pan,4,2,0.5,1,0.0751731,40.681,-5144.91,541.1643261,3.0581169,0.34967
5082,990835,458,203,160,43,1,Pan,40,Homo,0.0402937673680031,40,15.615384615384617,1.0,1,1,Pan,39,Mus,40,117,2.925,1,1.39341,557.723,-4104.9,400.2576413,777.1368054,0.1039
5083,990838,424,0,0,0,0,Mus,0,Mus,0.0,0,0.0,0.0,0,0,Mus,0,Mus,40,117,2.925,0,1e-06,1e-06,-4461.98,1.0,0.0,0.02958
5084,990842,401,150,100,50,10,Rattus,29,Mus,0.0340058943550215,29,13.636363636363637,10.0,10,10,Rattus,29,Mus,29,50,1.7241379310344829,1,0.53285,197.863,-2936.66,371.3296425,105.4312996,0.14897
5085,999719,458,39,22,17,3,Pan,6,Rattus,0.0077411671298134,9,2.0526315789473686,2.0,2,1,Pan,4,Mus,9,5,0.5555555555555556,1,0.233452,101.968,-4057.02,436.7835786,23.8046335,0.20273
5086,999727,290,736,368,368,42,Gorilla,77,root,0.2307210031347962,77,12.689655172413794,7.0,7,3,Mus,33,Pan,77,0,0.0,1,9.40211,910.016,-2843.73,96.7884868,8556.0705338,0.33267
5087,999730,336,282,171,111,22,Pan,59,Macaca,0.0762987012987013,82,8.057142857142857,5.0,5,1,Mus,36,Macaca,82,60,0.7317073170731707,1,0.818601,212.484,-2767.61,259.5696805,173.9396149,0.37277
5088,999882,895,799,444,355,64,Mus,91,Macaca,0.0811579481970543,162,10.113924050632912,4.0,3,1,Mus,51,Gorilla,162,89,0.5493827160493827,1,0.922249,622.414,-8280.11,674.8871509,574.0206891,0.37013
5089,953131,108,38,19,19,1,Pan,8,Mus,0.0319865319865319,8,2.7142857142857144,1.0,1,1,Mus,7,Mus,8,0,0.0,1,0.0481393,4.95247,-806.34,102.8778981,0.2384084,0.98602
5090,953133,128,62,32,30,0,Pan,17,Rattus,0.0440340909090909,17,4.769230769230769,4.0,2,0,Pan,9,Mus,17,2,0.1176470588235294,1,0.06551,7.78208,-959.666,118.7922455,0.5098041,1.16207
5091,953134,143,204,116,88,11,Mus,29,Pan,0.1296884933248569,29,4.163265306122449,1.0,1,1,Mus,23,Pan,29,28,0.9655172413793104,1,0.442851,43.5534,-1439.48,98.3477513,19.2876667,1.11552
5092,953137,105,28,16,12,0,Mus,4,Pan,0.0242424242424242,4,1.3333333333333333,1.0,1,0,Mus,2,Pan,4,4,1.0,1,0.181841,17.3588,-781.572,95.4614196,3.1565416,0.54705
5093,812867,198,0,0,0,0,Mus,0,Mus,0.0,0,0.0,0.0,0,0,Mus,0,Mus,4,4,1.0,0,1e-06,1e-06,-1484.82,1.0,0.0,0.0059
5094,812873,860,476,315,161,32,Pan,152,Gorilla,0.0503171247357293,186,13.22222222222222,3.0,1,1,Mus,149,Gorilla,186,154,0.8279569892473119,1,1.88713,1244.47,-8624.54,659.4511242,2348.4766711,0.07385
5095,812875,1874,4958,2882,2076,273,Mus,567,Macaca,0.2405161540700494,1049,43.49122807017544,2.0,1,1,Mus,264,Pan,1049,806,0.7683508102955195,1,0.491335,633.945,-18439.9,1290.2500331,311.4793666,0.97968
5096,808111,745,193,98,95,3,Rattus,20,root,0.0235509456985967,21,8.041666666666666,2.0,17,1,Mus,17,Mus,21,3,0.1428571428571428,1,3.02062,1363.13,-7998.9,451.2749038,4117.4977406,0.11571
5097,764033,375,126,84,42,0,Pan,21,Mus,0.0305454545454545,21,21.0,21.0,21,0,Pan,21,Mus,21,42,2.0,1,0.576486,198.318,-2857.44,344.0118234,114.3275505,0.15629
5098,764034,354,0,0,0,0,Mus,0,Mus,0.0,0,0.0,0.0,0,0,Mus,0,Mus,21,42,2.0,0,1e-06,1e-06,-4445.73,1.0,0.0,0.29019
5099,764147,477,183,107,76,12,Mus,34,Pan,0.0348770726129216,46,8.714285714285714,12.0,12,1,Gorilla,27,Pan,46,31,0.6739130434782609,1,1.72083,581.358,-4546.97,337.8358118,1000.4182871,0.2552
5100,764217,274,379,227,152,11,Mus,99,Gorilla,0.1257465162574651,110,7.895833333333333,4.0,7,1,Rattus,51,Gorilla,110,75,0.6818181818181818,1,0.610451,115.774,-2467.22,189.6532236,70.6743541,0.77329
5101,764223,221,8,4,4,0,Mus,1,Pan,0.0032908268202385,1,1.0,1.0,1,0,Mus,1,Pan,1,0,0.0,1,0.173048,36.9975,-1551.75,213.7990615,6.4023434,0.18431
5102,603959,262,240,120,120,0,Rattus,24,Mus,0.0832755031228313,24,24.0,24.0,24,0,Rattus,24,Mus,24,0,0.0,1,0.178269,44.394,-1677.22,249.0281541,7.914074,0.28362
5103,603962,248,0,0,0,0,Mus,0,Mus,0.0,0,0.0,0.0,0,0,Mus,0,Mus,24,0,0.0,0,1e-06,1e-06,-2194.66,1.0,0.0,0.10533
5104,603964,253,0,0,0,0,Mus,0,Mus,0.0,0,0.0,0.0,0,0,Mus,0,Mus,24,0,0.0,0,1e-06,1e-06,-2883.95,1.0,0.0,0.19481
5105,942227,732,79,40,39,1,Pan,18,Mus,0.0098112270243417,19,2.925925925925926,2.0,1,1,Mus,6,Mus,19,1,0.0526315789473684,1,0.0296571,21.3215,-6518.87,718.9340832,0.6323339,0.58154
5106,942230,693,122,70,52,9,Pan,18,Mus,0.0160041978223796,27,6.777777777777778,9.0,9,2,Mus,9,Mus,27,18,0.6666666666666666,1,0.204221,135.373,-6437.55,662.8750226,27.6460094,0.2176
5107,800376,908,66,36,30,6,Mus,6,Mus,0.0066079295154185,9,3.6666666666666665,3.0,3,3,Mus,6,Homo,9,6,0.6666666666666666,1,3.70539,1393.37,-8306.02,376.0386896,5162.9792643,0.02942
5108,800378,1070,1514,918,596,114,V2,241,Pan,0.1286321155480034,346,17.6046511627907,18.0,21,3,Gorilla,135,Pan,346,322,0.930635838150289,1,11.9393,1871.78,-15164.2,156.7746853,22347.742954,0.18026
5109,800383,925,434,340,94,18,Mus,98,Pan,0.0426535626535626,114,13.151515151515152,4.0,14,1,Rattus,83,Pan,114,246,2.1578947368421053,1,3.15868,1455.48,-9516.65,460.7874175,4597.3955664,0.08693
5110,800390,1017,655,374,281,33,Rattus,124,Macaca,0.0585501027978904,126,21.12903225806452,24.0,31,1,Pan,93,Macaca,126,93,0.7380952380952381,1,51.1105,1390.37,-13909.8,27.2032166,71062.505885,0.01513
5111,752228,661,224,120,104,12,Pan,39,Rattus,0.0308073167377252,46,2.382978723404255,1.0,1,1,Mus,9,Mus,46,16,0.3478260869565217,1,0.0984085,60.4701,-5535.28,614.4804565,5.9507718,0.77389
5112,752258,642,78,66,12,2,Rattus,55,Gorilla,0.0110450297366185,57,3.0,1.0,1,1,Mus,53,Gorilla,57,54,0.9473684210526316,1,0.752374,433.744,-5626.99,576.500517,326.3377083,0.15121
5113,752259,622,94,72,22,1,Pan,31,Gorilla,0.01373867290266,51,2.764705882352941,1.0,1,1,Mus,30,Gorilla,51,50,0.9803921568627452,1,0.304166,174.63,-5328.22,574.1272858,53.1165086,0.27382
5114,786549,125,0,0,0,0,Mus,0,Mus,0.0,0,0.0,0.0,0,0,Mus,0,Mus,51,50,0.9803921568627452,0,1e-06,1e-06,-1167.59,1.0,0.0,0.26708
5115,786579,211,23,12,11,1,Pan,4,Mus,0.0099095217578629,5,2.090909090909091,1.0,1,1,Pan,4,Mus,5,1,0.2,1,0.475125,96.5469,-1226.05,203.2031571,45.8718459,0.07644
5116,790759,281,15,8,7,0,Homo,3,Rattus,0.0048527984471044,3,1.0,1.0,1,0,Homo,1,Mus,3,1,0.3333333333333333,1,0.0568778,15.6583,-2083.62,275.2972161,0.8906097,0.33472
5117,791159,192,0,0,0,0,Mus,0,Mus,0.0,0,0.0,0.0,0,0,Mus,0,Mus,3,1,0.3333333333333333,0,1e-06,1e-06,-1638.85,1.0,0.0,0.03224
5118,791474,1518,5384,2862,2522,164,Mus,644,Gorilla,0.322433824410109,681,48.94545454545455,14.0,3,1,V5,408,Pan,681,340,0.4992657856093979,1,1.44401,1346.07,-13121.3,932.1749849,1943.7385407,0.45263
5119,791530,440,116,102,14,0,Homo,61,Macaca,0.0239669421487603,62,10.545454545454543,4.0,4,0,Homo,61,Macaca,62,88,1.4193548387096775,1,2.29932,724.816,-5437.1,315.2305899,1666.5839251,0.18213
5120,946649,133,139,88,51,8,Gorilla,31,Macaca,0.0950102529049897,48,4.212121212121212,2.0,1,1,Mus,28,Macaca,48,37,0.7708333333333334,1,0.451376,44.5113,-1263.36,98.612465,20.0913325,0.81665
5121,946650,110,49,28,21,0,Mus,7,Pan,0.040495867768595,7,7.0,7.0,7,0,Mus,7,Pan,7,7,1.0,1,0.0717828,7.58604,-722.597,105.6804694,0.5445472,0.53381
5122,968651,763,347,218,129,25,Mus,80,Gorilla,0.0413439771237936,115,8.675,7.0,16,1,Pan,60,Gorilla,115,89,0.7739130434782608,1,7.40896,1675.58,-5916.08,226.1558977,12414.3051968,0.07926
5123,968652,704,34,31,3,0,Mus,28,Macaca,0.0043904958677685,28,4.25,1.0,1,0,Mus,27,Macaca,28,28,1.0,1,1.02666,657.192,-5733.84,640.1262346,674.7127387,0.09616
5124,1019428,247,150,100,50,0,Pan,25,Mus,0.055207949944792,25,25.0,25.0,25,0,Pan,25,Mus,25,50,2.0,1,0.734453,155.171,-2060.2,211.2742408,113.9658065,0.23533
5125,1019450,156,66,35,31,4,Macaca,8,Mus,0.0384615384615384,12,3.142857142857143,4.0,1,1,Mus,7,Mus,12,4,0.3333333333333333,1,0.179685,26.0256,-1212.77,144.8401369,4.6764099,0.42144
5126,1018010,140,35,33,2,0,Homo,31,Pan,0.0227272727272727,31,5.833333333333333,1.0,1,0,Homo,30,Pan,31,31,1.0,1,12.5965,1151.67,-1048.19,91.4277776,14507.011155,0.02226
5127,1018157,516,393,214,179,35,Mus,36,Pan,0.0692389006342494,71,9.825,13.0,13,1,Pan,22,Gorilla,71,35,0.4929577464788732,1,1.83033,628.109,-4998.33,343.1670792,1149.646746,0.29609
5128,1018219,1244,190,96,94,0,Mus,24,Pan,0.0138848289973691,24,19.0,23.0,24,0,Mus,24,Pan,24,2,0.0833333333333333,1,1.33605,1327.51,-11881.4,993.6080237,1773.6197355,0.02428
5129,1018240,1233,704,353,351,39,Mus,80,Macaca,0.0519059205190592,80,37.05263157894737,39.0,39,2,Macaca,39,Mus,80,2,0.025,1,2.66338,1278.34,-14003.8,479.9690619,3404.7051892,0.03354
5130,1009141,86,0,0,0,0,Mus,0,Mus,0.0,0,0.0,0.0,0,0,Mus,0,Mus,80,2,0.025,0,1e-06,1e-06,-609.923,1.0,0.0,0.01252
5131,1010085,468,482,268,214,26,Pan,89,Mus,0.0936285936285936,122,15.0625,4.0,26,1,Rattus,47,Mus,122,54,0.4426229508196721,1,0.720847,261.112,-4013.86,362.2294329,188.2218019,0.42516
5132,1012179,303,128,100,28,2,Mus,41,Pan,0.0384038403840384,42,5.818181818181818,1.0,1,1,Mus,40,Pan,42,72,1.7142857142857142,1,1.54119,341.056,-2963.01,221.2939352,525.6320966,0.25211
5133,1012185,131,397,199,198,0,Pan,42,Mus,0.2755031228313671,43,26.466666666666665,38.0,38,0,Pan,38,Mus,43,1,0.0232558139534883,1,0.350093,36.3438,-1228.19,103.8118443,12.72371,0.79661
5134,1012187,654,234,126,108,11,Rattus,24,Pan,0.0325271059216013,36,4.97872340425532,2.0,1,1,Mus,18,Pan,36,18,0.5,1,0.172509,103.854,-6048.54,602.0207641,17.9157497,0.50105
5135,1012206,456,40,40,0,0,Mus,20,Pan,0.0079744816586921,20,20.0,20.0,20,0,Mus,20,Pan,20,40,2.0,1,4.77627,1534.73,-3734.49,321.323962,7330.2848571,0.02516
5136,1028634,311,8,4,4,0,Pan,2,Mus,0.0023384975153463,2,2.0,2.0,2,0,Pan,2,Mus,2,0,0.0,1,0.012425,3.84776,-2180.48,309.6788732,0.0478084,0.19186
5137,1028635,317,11,6,5,0,Mus,2,Macaca,0.0031545741324921,2,1.0,1.0,1,0,Mus,1,Rattus,2,1,0.5,1,0.474634,141.974,-2435.67,299.1231138,67.3856875,0.1219
5138,1028636,371,120,74,46,0,Pan,26,Mus,0.0294045577064444,37,8.571428571428571,2.0,20,0,Pan,25,Gorilla,37,28,0.7567567567567568,1,2.62597,764.145,-3293.56,290.9953274,2006.6218457,0.10898
5139,1028718,925,629,343,286,49,Rattus,65,Mus,0.0618181818181818,115,8.386666666666667,5.0,2,1,Mus,36,Mus,115,57,0.4956521739130435,1,0.859908,637.918,-8840.58,741.8444764,548.5507915,0.29498
5140,943340,963,399,201,198,0,Rattus,41,Mus,0.0376663834607759,42,22.166666666666668,39.0,39,0,Rattus,39,Mus,42,3,0.0714285714285714,1,0.0984979,92.5841,-8222.69,939.9601413,9.1193394,0.24045
5141,943444,226,14,8,6,0,Mus,2,Pan,0.0056315366049879,2,2.0,2.0,2,0,Mus,2,Pan,2,2,1.0,1,0.00902219,2.02706,-1551.49,224.6749403,0.0182885,0.39579
5142,943471,761,4,2,2,0,Pan,1,Mus,0.0004778401624656,1,1.0,1.0,1,0,Pan,1,Mus,1,0,0.0,1,0.588855,443.368,-3650.61,752.9323857,261.0794636,0.01384
5143,943475,742,74,59,15,2,Rattus,44,Gorilla,0.0090664052928203,47,3.217391304347826,2.0,1,1,Mus,41,Gorilla,47,44,0.9361702127659576,1,0.330289,229.97,-6085.72,696.269025,75.9565613,0.19839
5144,810699,372,0,0,0,0,Mus,0,Mus,0.0,0,0.0,0.0,0,0,Mus,0,Mus,47,44,0.9361702127659576,0,1e-06,1e-06,-4694.33,1.0,0.0,0.3896
5145,810701,870,254,204,50,3,Gorilla,109,Macaca,0.0265412748171368,149,5.906976744186046,2.0,1,1,Mus,59,Macaca,149,154,1.0335570469798658,1,0.384855,295.415,-7793.16,767.6007847,113.6919398,0.35139
5146,810702,1336,991,610,381,68,Homo,147,Pan,0.0674333151878062,218,8.692982456140351,3.0,1,1,Mus,43,Gorilla,218,229,1.0504587155963303,1,2.26907,1295.97,-14750.1,571.145888,2940.6466479,0.26594
5147,810703,385,20,10,10,0,Mus,2,Rattus,0.0047225501770956,2,2.0,2.0,2,0,Mus,2,Rattus,2,0,0.0,1,0.609783,209.02,-2949.63,342.7776766,127.4568427,0.20466
5148,1009498,669,76,46,30,0,Homo,16,Pan,0.0103274901481179,27,4.222222222222222,4.0,4,0,Homo,11,Pan,27,16,0.5925925925925926,1,1.15999,685.85,-5733.05,591.255097,795.5791415,0.11223
5149,1009505,335,286,181,105,11,V2,72,Rattus,0.0776119402985074,87,11.0,9.0,9,1,Mus,70,Rattus,87,76,0.8735632183908046,1,0.83791,213.274,-3193.8,254.5309162,178.7044173,0.39563
