OMA_group,seq_Mus,seq_Rattus,seq_Pan,seq_Homo,seq_Gorilla,seq_Macaca,seq_V2,seq_V5,seq_V7,seq_V9,seq_root,tree_Mus,tree_Rattus,tree_Pan,tree_Homo,tree_Gorilla,tree_Macaca,tree_V2,tree_V5,tree_V7,tree_V9,tree_root
803259,1366,1346,1365,1365,1368,1365,1366,1365,1365,1365,1366,0.04982,0.0591,0.0591,0.05772,0.05624,0.05771,0.03893,0.05762,0.05614,0.0509,0
803326,147,140,147,147,147,147,147,147,147,147,147,0.23977,0.23595,0.23977,0.23748,0.22962,0.20957,0.15731,0.22724,0.20885,0.18075,0
803328,153,152,153,153,153,153,153,153,153,153,153,0.25839,0.2839,0.27708,0.27708,0.28391,0.24706,0.17037,0.27698,0.27044,0.23001,0
803331,117,114,138,138,138,141,114,138,138,141,112,0.51144,0.44639,0.51154,0.51108,0.48895,0.39761,0.41746,0.48186,0.48176,0.39751,0
803422,443,443,442,442,402,442,443,442,442,442,442,0.09484,0.07416,0.09484,0.09258,0.09461,0.04874,0.07406,0.09032,0.08721,0.03354,0
803428,127,127,129,129,129,129,127,129,129,129,127,0.20114,0.20476,0.19671,0.18872,0.20477,0.1539,0.13379,0.18862,0.18852,0.14198,0
803433,673,667,719,716,765,723,656,716,716,720,561,0.21281,0.19444,0.20915,0.19914,0.20552,0.21281,0.1693,0.19772,0.19663,0.17933,0
803783,297,297,297,297,310,297,297,297,297,297,297,0.05073,0.05788,0.02479,0.02813,0.05788,0.01346,0.04077,0.02469,0.01916,0.01336,0
803815,1067,1068,1082,1082,1082,1098,1067,1082,1082,1082,1067,0.15396,0.16495,0.164,0.16495,0.16034,0.16097,0.13584,0.16117,0.16024,0.15059,0
803817,237,237,235,235,235,235,237,235,235,235,235,0.09706,0.10131,0.1014,0.09288,0.09278,0.08417,0.08444,0.09278,0.09268,0.08407,0
803824,307,318,317,317,317,318,312,317,317,318,312,0.25851,0.20095,0.2458,0.25527,0.25851,0.21532,0.17985,0.2457,0.24251,0.20197,0
803829,179,164,192,152,152,191,179,192,192,191,179,0.66969,0.54469,0.66968,0.6534,0.64523,0.66892,0.41232,0.6533,0.64513,0.61741,0
803834,2025,2020,2039,2039,2040,2040,2017,2039,2040,2039,2017,0.13643,0.12782,0.13223,0.13424,0.13323,0.13644,0.06488,0.13074,0.12874,0.12103,0
803859,754,766,787,787,785,750,751,787,787,735,724,0.36071,0.39717,0.32695,0.32438,0.33839,0.39717,0.26472,0.32191,0.32181,0.28319,0
803866,442,439,440,440,440,440,442,440,440,440,442,0.05072,0.04403,0.04751,0.04969,0.04777,0.05072,0.03556,0.04741,0.04531,0.03736,0
803879,422,417,422,422,369,423,417,422,422,422,404,0.3235,0.32581,0.32126,0.32361,0.32582,0.29277,0.27053,0.31163,0.30848,0.26802,0
803881,241,241,311,311,311,312,241,311,311,311,241,0.27677,0.30736,0.29008,0.29657,0.30735,0.29044,0.21573,0.28686,0.28406,0.23251,0
803889,333,346,333,333,333,333,333,333,333,333,333,0.03302,0.13601,0.12693,0.136,0.12974,0.12229,0.0099,0.12683,0.12064,0.09918,0
803956,453,452,453,453,455,453,453,453,453,453,453,0.06831,0.09396,0.09178,0.09396,0.08958,0.09206,0.05974,0.08959,0.0874,0.07629,0
803958,480,480,480,480,411,480,480,480,480,480,480,0.05982,0.07389,0.07158,0.07158,0.07389,0.06987,0.04193,0.07148,0.07138,0.06093,0
803959,1161,1229,1151,1151,1219,1151,1158,1151,1151,1151,1158,0.03538,0.03663,0.03621,0.03621,0.03611,0.03663,0.02587,0.03533,0.03523,0.03063,0
804421,75,75,77,77,77,76,75,77,77,77,75,0.58647,0.70281,0.68987,0.70281,0.67678,0.59538,0.54355,0.68977,0.67668,0.57052,0
804443,510,509,530,515,515,522,510,515,515,515,510,0.19026,0.17415,0.16698,0.16698,0.17481,0.19026,0.14134,0.16308,0.16298,0.14718,0
804461,706,705,706,706,712,706,706,706,706,706,706,0.07776,0.09238,0.08758,0.09044,0.09237,0.0868,0.0661,0.08256,0.08134,0.06903,0
804464,815,824,818,817,753,842,823,818,825,825,823,0.05078,0.04962,0.04606,0.04842,0.04734,0.05078,0.03316,0.04596,0.04419,0.03865,0
804467,670,667,684,684,683,684,671,684,684,684,671,0.4414,0.39157,0.42481,0.42595,0.44141,0.40826,0.33811,0.41804,0.41517,0.38718,0
804468,732,732,732,732,733,732,732,732,732,732,732,0.07141,0.08223,0.07825,0.08097,0.08223,0.07792,0.05076,0.07689,0.07679,0.06278,0
804991,134,127,119,127,124,127,127,127,127,127,127,0.15452,0.13974,0.15461,0.14392,0.1276,0.12314,0.07606,0.1276,0.1275,0.1039,0
805031,1115,1116,1173,1172,1172,940,1116,1172,1172,1116,1116,0.06364,0.06249,0.06279,0.06364,0.06235,0.04909,0.03989,0.05849,0.05482,0.04213,0
805059,651,652,644,651,655,652,652,651,651,652,652,0.07213,0.07776,0.07786,0.05873,0.06314,0.06258,0.05435,0.05863,0.05853,0.05516,0
805081,550,550,505,549,550,502,550,549,549,549,550,0.04101,0.04454,0.04309,0.04463,0.03915,0.04108,0.02771,0.03915,0.03905,0.03711,0
805098,375,387,375,375,386,375,386,375,386,386,386,0.01478,0.04053,0.03269,0.04063,0.03519,0.03253,0.01468,0.03259,0.03249,0.02983,0
805191,723,717,719,719,719,718,722,719,718,718,722,0.13911,0.17008,0.17008,0.1688,0.16874,0.16689,0.08913,0.1687,0.16456,0.15227,0
805204,78,78,102,102,107,102,78,102,102,102,78,0.40941,0.21371,0.40011,0.40011,0.40941,0.40727,0.16631,0.40001,0.39991,0.38439,0
805205,206,206,295,296,281,281,207,296,281,281,207,0.12364,0.31863,0.30952,0.31429,0.3009,0.31863,0.06513,0.29494,0.28747,0.25129,0
805211,740,742,702,702,702,702,738,702,702,702,738,0.17541,0.16611,0.16657,0.16505,0.16818,0.17541,0.1044,0.16063,0.15918,0.15265,0
805248,376,376,362,362,380,362,376,362,380,380,376,0.18539,0.18039,0.1723,0.17501,0.18335,0.18539,0.14144,0.1722,0.1721,0.16291,0
805662,167,167,273,168,168,271,167,271,271,271,167,0.09368,0.11325,0.09964,0.09964,0.09954,0.11325,0.08173,0.09954,0.09944,0.06554,0
805663,162,160,162,162,162,162,160,162,161,161,160,0.10516,0.11798,0.10544,0.10544,0.11798,0.10622,0.05991,0.10534,0.09806,0.0793,0
805666,294,287,269,269,279,279,294,269,279,279,294,0.17521,0.19817,0.19722,0.19817,0.19251,0.19777,0.11775,0.184,0.17607,0.16388,0
805709,335,343,343,343,343,343,342,343,343,343,342,0.4836,0.50203,0.49599,0.50203,0.49597,0.48666,0.39539,0.49299,0.48687,0.42112,0
805750,325,325,335,335,335,335,325,335,335,335,325,0.07624,0.05572,0.07623,0.07624,0.06723,0.06041,0.04971,0.07016,0.06713,0.05306,0
805801,172,172,174,174,174,175,172,174,174,174,174,0.5807,0.60681,0.60681,0.59303,0.55995,0.56709,0.46719,0.57808,0.55985,0.42552,0
805887,617,616,590,626,627,626,617,626,626,626,626,0.17465,0.20107,0.15726,0.14983,0.20107,0.13627,0.14224,0.14327,0.14215,0.12043,0
805891,645,649,647,647,649,647,649,647,647,647,649,0.07081,0.07361,0.06901,0.07361,0.06893,0.07126,0.05401,0.06891,0.06736,0.0614,0
806217,1063,999,1068,1068,924,1067,1063,1068,1068,1068,1063,0.04836,0.06152,0.05012,0.05395,0.05003,0.06151,0.03412,0.04915,0.04905,0.04465,0
806219,921,892,928,928,928,928,921,928,928,928,921,0.04036,0.05922,0.05922,0.05824,0.05814,0.05555,0.02031,0.05814,0.05706,0.05359,0
806257,2064,2128,2024,2016,1599,2082,2064,2024,2024,2063,2063,0.07814,0.07815,0.04308,0.04713,0.07816,0.04004,0.05849,0.04158,0.04148,0.02959,0
806280,433,432,432,432,432,432,432,432,432,432,432,0.02118,0.01157,0.02122,0.02122,0.01891,0.02118,0.0071,0.01891,0.01881,0.01652,0
806668,647,645,639,649,606,638,645,643,640,640,645,0.19117,0.2055,0.20395,0.2055,0.19721,0.18875,0.12569,0.20238,0.19711,0.16861,0
806669,1096,1017,971,1095,1018,997,1095,1095,1095,1095,1095,0.03972,0.03701,0.03972,0.02147,0.01993,0.01891,0.02792,0.02035,0.01695,0.01424,0
806676,1265,1265,1265,1265,1255,1265,1265,1265,1265,1265,1265,0.03183,0.03484,0.02973,0.03052,0.03485,0.03445,0.02113,0.02894,0.02826,0.02279,0
806774,930,933,941,940,940,939,931,940,940,940,931,0.17604,0.15822,0.17395,0.17603,0.17491,0.16647,0.11912,0.16956,0.16838,0.14844,0
806816,270,271,354,275,275,275,271,275,275,275,271,0.14647,0.1579,0.1579,0.15434,0.15253,0.13798,0.12774,0.15424,0.14414,0.12782,0
806890,661,647,661,661,661,720,661,661,661,661,661,0.04395,0.0686,0.06564,0.06706,0.0686,0.05639,0.02929,0.06554,0.06403,0.0494,0
806902,436,436,478,437,403,478,436,478,478,478,478,0.06474,0.06596,0.04207,0.04423,0.06597,0.05326,0.04671,0.03963,0.03953,0.03139,0
806997,309,309,346,346,346,332,309,346,346,325,309,0.1966,0.20151,0.17476,0.20151,0.18004,0.16937,0.10424,0.17466,0.16555,0.14194,0
807086,981,983,995,995,973,994,981,995,995,995,981,0.10551,0.11178,0.10746,0.1115,0.11179,0.1086,0.07317,0.10443,0.10336,0.09465,0
807109,701,701,701,701,714,701,701,701,701,701,701,0.03424,0.03278,0.03281,0.03424,0.03007,0.03308,0.02991,0.03139,0.02997,0.02724,0
807114,353,353,349,356,356,361,353,356,356,356,356,0.0319,0.04318,0.04328,0.02583,0.02573,0.0293,0.0318,0.02573,0.02563,0.02177,0
807147,412,416,412,412,412,412,412,412,412,412,412,0.15083,0.15305,0.1432,0.14318,0.15305,0.13545,0.12298,0.14072,0.14062,0.11345,0
807171,485,487,443,485,485,443,485,485,485,485,485,0.02965,0.02786,0.02428,0.02613,0.02821,0.02965,0.01981,0.02202,0.02192,0.01798,0
807186,606,606,466,606,607,606,606,606,606,606,606,0.036,0.02746,0.0152,0.01842,0.036,0.01022,0.02132,0.0151,0.01353,0.01012,0
807187,615,615,615,615,599,618,615,615,615,615,615,0.15683,0.14126,0.12527,0.13154,0.15683,0.11682,0.11582,0.12351,0.12123,0.08917,0
807197,820,820,750,750,750,750,820,750,750,750,820,0.04578,0.05964,0.05613,0.05738,0.05728,0.05963,0.03705,0.05603,0.05593,0.04614,0
807201,546,546,547,547,547,546,546,547,547,546,546,0.05572,0.04358,0.05582,0.05223,0.05213,0.04967,0.03128,0.05213,0.05203,0.04435,0
807229,514,514,513,513,512,513,514,513,513,513,513,0.06396,0.06737,0.05795,0.0604,0.04339,0.06736,0.05581,0.05292,0.04329,0.01337,0
807238,747,748,747,747,747,747,747,747,747,747,747,0.02531,0.03616,0.03479,0.03615,0.03344,0.0361,0.02122,0.03344,0.03209,0.02655,0
807274,874,914,882,881,882,883,874,882,882,883,874,0.08417,0.08472,0.07655,0.07656,0.08472,0.07985,0.06045,0.07312,0.07199,0.06364,0
807275,1096,1095,1094,1094,1094,1094,1095,1094,1094,1095,1095,0.03957,0.04264,0.03876,0.0415,0.04059,0.04264,0.03088,0.03785,0.03694,0.03198,0
807286,717,714,718,718,718,718,717,718,718,718,717,0.08988,0.11044,0.10902,0.11044,0.10483,0.09312,0.06677,0.10759,0.10473,0.07969,0
807290,1052,1045,1054,1054,1055,1053,1052,1054,1054,1053,1052,0.10765,0.1136,0.1136,0.10683,0.10476,0.10454,0.07581,0.10397,0.10198,0.08609,0
807312,660,644,631,660,660,631,660,660,660,660,660,0.01093,0.01155,0.01175,0.01175,0.01165,0.01014,0.00318,0.01165,0.01155,0.01004,0
807313,584,401,520,520,520,522,526,520,520,522,526,0.12735,0.14712,0.14722,0.14412,0.14322,0.13397,0.09898,0.13629,0.13619,0.11858,0
807332,1131,1131,1132,1148,1148,1148,1131,1148,1148,1148,1131,0.09667,0.11781,0.11781,0.10803,0.11071,0.10567,0.05932,0.10793,0.10625,0.09435,0
807335,423,423,423,423,423,379,423,423,423,423,423,0.03361,0.03915,0.03228,0.03228,0.03915,0.03652,0.01299,0.03218,0.03208,0.02719,0
807337,506,506,501,501,505,501,506,501,509,509,506,0.07309,0.08562,0.07968,0.08171,0.08561,0.07908,0.06125,0.07763,0.07647,0.06451,0
807354,429,450,429,429,451,429,429,429,429,429,429,0.04249,0.04339,0.03433,0.04128,0.04338,0.03509,0.03244,0.03423,0.03408,0.02747,0
807355,263,264,264,264,266,264,263,264,264,264,263,0.06276,0.08161,0.06991,0.07363,0.08156,0.08162,0.04666,0.06981,0.06592,0.06212,0
807356,705,691,705,703,647,732,701,709,709,712,701,0.04905,0.1781,0.17811,0.17225,0.17452,0.16359,0.00162,0.1708,0.16951,0.14766,0
807359,447,447,436,436,436,436,447,436,436,436,436,0.10464,0.11398,0.10907,0.11144,0.11399,0.10348,0.08509,0.10682,0.10353,0.08393,0
807382,672,672,672,672,681,672,672,672,672,672,672,0.07246,0.08582,0.0405,0.04049,0.08583,0.04003,0.06609,0.03901,0.03779,0.03199,0
807387,305,305,305,305,350,305,305,305,305,305,305,0.03602,0.01806,0.03601,0.03279,0.03269,0.03602,0.01721,0.03269,0.03259,0.02753,0
807392,1543,1541,1545,1545,1551,1545,1543,1545,1545,1545,1543,0.14914,0.15627,0.13399,0.13882,0.15627,0.13552,0.07781,0.13253,0.13181,0.11622,0
807403,492,492,492,492,495,492,492,492,492,492,492,0.01768,0.00957,0.01573,0.01767,0.01562,0.01713,0.00947,0.01563,0.01359,0.01126,0
807409,370,407,370,370,372,370,370,370,370,370,370,0.02748,0.03791,0.03194,0.03748,0.03189,0.0379,0.02266,0.02924,0.02914,0.02516,0
807450,520,520,521,521,521,521,520,521,521,521,520,0.0458,0.04219,0.03436,0.03254,0.03244,0.0458,0.03007,0.03244,0.03234,0.03224,0
807487,1411,1449,1411,1411,1372,1405,1411,1411,1411,1411,1411,0.09193,0.10172,0.07557,0.07701,0.10172,0.0772,0.05181,0.07486,0.07476,0.06913,0
807503,576,575,581,597,597,568,576,597,597,581,581,0.02298,0.02368,0.01442,0.01776,0.01269,0.02368,0.02158,0.01269,0.01259,0.01089,0
807510,551,547,525,526,520,520,546,526,520,520,546,0.06931,0.09652,0.08049,0.07855,0.08044,0.09652,0.04029,0.07662,0.07652,0.06834,0
807513,523,522,524,524,524,524,523,524,524,524,523,0.12403,0.12421,0.11094,0.11274,0.12421,0.10718,0.09951,0.11084,0.11074,0.10032,0
807553,1004,1002,1042,1015,1015,1044,1004,1038,1038,1038,1004,0.10416,0.0991,0.09787,0.09974,0.10063,0.10416,0.04468,0.09777,0.09767,0.08921,0
807554,2504,2505,2511,2511,2432,2502,2504,2511,2511,2510,2510,0.11806,0.11066,0.11118,0.1128,0.11806,0.11659,0.08403,0.10756,0.10519,0.07604,0
807561,643,643,643,643,645,643,643,643,643,643,643,0.03687,0.05397,0.05381,0.0538,0.05371,0.05397,0.02679,0.05224,0.05214,0.04405,0
807584,580,580,586,586,586,586,580,586,586,586,580,0.06625,0.10014,0.09909,0.09581,0.09076,0.10013,0.0528,0.09234,0.08898,0.07063,0
807591,217,217,217,217,218,217,217,217,217,217,217,0.07034,0.07856,0.07855,0.07385,0.06451,0.05501,0.04782,0.06911,0.06441,0.05491,0
807592,727,708,727,727,727,727,727,727,727,727,727,0.1268,0.0992,0.10403,0.10957,0.10402,0.1268,0.07606,0.10266,0.10128,0.07591,0
807604,416,416,418,418,418,421,416,418,418,418,416,0.01333,0.0166,0.0166,0.01659,0.0119,0.01422,0.00764,0.0142,0.0118,0.00942,0
807621,1742,1742,1709,1742,1700,1742,1742,1742,1742,1742,1742,0.06343,0.0577,0.06343,0.06104,0.06273,0.06296,0.04194,0.05931,0.05775,0.05067,0
807659,666,666,671,678,667,678,666,678,678,678,678,0.02181,0.02123,0.02201,0.01145,0.01427,0.01709,0.01586,0.01135,0.01125,0.01115,0
807675,1460,1494,1492,1492,1492,1438,1498,1492,1492,1492,1498,0.09803,0.08426,0.09083,0.09218,0.09547,0.09803,0.05346,0.08813,0.08636,0.07962,0
807685,676,686,658,677,677,677,676,677,677,677,676,0.0356,0.08304,0.08175,0.08175,0.08304,0.0817,0.02669,0.08165,0.08155,0.07409,0
807686,462,468,463,463,457,463,463,463,463,463,463,0.03263,0.04874,0.04874,0.03983,0.02387,0.01673,0.03253,0.03621,0.02377,0.0147,0
807709,825,825,814,824,824,820,825,824,824,824,824,0.09304,0.09904,0.03443,0.02541,0.09904,0.03673,0.09294,0.02428,0.02418,0.01766,0
807710,683,685,659,683,739,659,683,683,683,683,683,0.11594,0.12002,0.11804,0.12002,0.11793,0.11198,0.09113,0.11382,0.11201,0.08356,0
807728,611,611,615,616,611,612,611,616,616,616,611,0.03373,0.0165,0.03222,0.03373,0.02901,0.02932,0.00658,0.03212,0.02891,0.02248,0
807749,450,450,557,450,450,537,450,537,537,537,537,0.02812,0.03045,0.03055,0.02109,0.01882,0.01969,0.02588,0.01882,0.01872,0.0068,0
807751,821,837,884,884,822,882,837,884,883,883,837,0.05118,0.04276,0.05118,0.04901,0.05113,0.05005,0.03362,0.04891,0.04749,0.0431,0
807754,711,670,708,670,722,711,711,670,711,711,711,0.01948,0.01201,0.01949,0.01346,0.01056,0.009,0.0105,0.01196,0.01046,0.00761,0
807769,1003,1003,1013,1009,1014,1013,1005,1009,1009,1009,1005,0.09874,0.10562,0.1056,0.1056,0.10561,0.09855,0.03945,0.10359,0.10259,0.09551,0
807772,572,572,559,559,561,559,572,559,559,559,572,0.10194,0.09578,0.10195,0.09662,0.10024,0.09575,0.05486,0.09652,0.09474,0.08606,0
807777,682,682,688,689,688,688,682,688,688,688,682,0.06449,0.08321,0.08321,0.07746,0.08316,0.07964,0.05048,0.07736,0.07588,0.06664,0
807786,639,635,652,666,615,664,635,664,664,664,635,0.1425,0.15042,0.1417,0.14479,0.15041,0.14976,0.10555,0.13854,0.13844,0.1177,0
807795,619,619,619,619,619,620,619,619,619,620,619,0.097,0.10459,0.10469,0.10144,0.09974,0.09618,0.06412,0.09822,0.09812,0.08645,0
807796,436,436,439,439,439,419,436,439,439,431,429,0.08393,0.09705,0.0704,0.07494,0.07265,0.09705,0.06082,0.0703,0.06799,0.05917,0
807800,403,403,413,413,413,413,403,413,413,413,403,0.0407,0.0318,0.0408,0.03846,0.03602,0.03592,0.02673,0.03836,0.03592,0.03582,0
807804,349,349,348,348,348,348,349,348,348,348,349,0.03729,0.03735,0.03467,0.03744,0.03457,0.03735,0.03155,0.03457,0.03169,0.03159,0
807817,494,490,492,492,425,492,494,492,492,492,492,0.0412,0.04935,0.04933,0.04728,0.04094,0.04688,0.03351,0.04315,0.03857,0.03256,0
807824,1114,1114,1120,1120,1125,1120,1114,1120,1120,1120,1114,0.06709,0.06641,0.06416,0.06416,0.06317,0.0671,0.04764,0.06406,0.06226,0.05598,0
807828,1315,1315,1316,1316,1316,1316,1315,1316,1316,1316,1315,0.03331,0.13044,0.12509,0.12509,0.13043,0.12233,0.02345,0.1228,0.1227,0.11445,0
807832,1037,1037,1025,1036,986,1036,1036,1036,1036,1036,1036,0.04687,0.04499,0.04698,0.02259,0.01968,0.0137,0.03211,0.01968,0.01958,0.00744,0
807835,520,501,502,502,502,503,505,502,502,503,505,0.01694,0.11401,0.11196,0.114,0.10643,0.11242,0.00795,0.10992,0.1051,0.10213,0
807846,309,309,307,307,307,307,309,307,307,307,309,0.04604,0.02265,0.03969,0.03969,0.04604,0.04304,0.02255,0.03959,0.03949,0.03637,0
807847,510,510,458,507,510,508,510,508,508,508,510,0.01918,0.02107,0.02137,0.02137,0.02127,0.02117,0.01328,0.02127,0.02117,0.02107,0
807875,464,464,514,514,467,514,464,514,514,514,514,0.10143,0.10297,0.04325,0.04137,0.10307,0.06525,0.06034,0.04127,0.04117,0.04107,0
807883,461,557,463,466,468,466,461,466,466,466,461,0.09089,0.07978,0.09099,0.07466,0.07457,0.07459,0.05352,0.06597,0.06587,0.05928,0
807901,1828,1826,1835,1835,1834,1774,1828,1835,1835,1836,1828,0.03979,0.04756,0.04647,0.04755,0.04539,0.04089,0.0148,0.04538,0.04484,0.03873,0
807911,484,483,473,483,483,483,483,483,483,483,483,0.04954,0.04031,0.04954,0.02775,0.02555,0.01853,0.03863,0.02765,0.01929,0.01264,0
807932,274,273,271,271,271,271,274,271,271,271,274,0.06349,0.06166,0.0599,0.0599,0.06349,0.06311,0.04926,0.0598,0.0597,0.05358,0
807934,887,898,894,894,894,853,888,894,894,894,888,0.17953,0.18459,0.17053,0.17281,0.17648,0.18458,0.09497,0.16595,0.16373,0.15368,0
807960,646,646,646,646,647,646,646,646,646,646,646,0.05912,0.05675,0.05913,0.05598,0.05288,0.05396,0.04382,0.05444,0.05133,0.04799,0
807970,673,694,673,673,673,639,672,673,673,673,672,0.10494,0.13229,0.12679,0.12981,0.13229,0.12277,0.07054,0.12375,0.12269,0.10131,0
807977,721,730,724,724,735,723,721,724,724,724,721,0.07308,0.08264,0.08134,0.08264,0.08098,0.07696,0.0553,0.0785,0.07268,0.0655,0
807978,531,537,533,533,533,533,533,533,533,533,533,0.08907,0.08043,0.08344,0.08906,0.08154,0.07994,0.05823,0.08334,0.08144,0.07079,0
807997,606,606,606,620,620,606,606,620,620,606,606,0.09631,0.10232,0.10241,0.10153,0.10143,0.09614,0.06553,0.09909,0.09899,0.08826,0
807998,184,184,184,184,184,172,184,184,184,184,184,0.0999,0.08323,0.02389,0.02389,0.02926,0.09991,0.07176,0.02379,0.02369,0.01854,0
808001,873,873,872,872,875,872,873,872,872,872,873,0.07749,0.08872,0.08172,0.08173,0.08873,0.06148,0.05729,0.08056,0.07751,0.05949,0
808022,900,903,896,897,898,826,900,897,898,890,900,0.08257,0.06698,0.07131,0.07129,0.08258,0.07694,0.04437,0.06793,0.06783,0.0627,0
808025,520,520,519,519,519,519,520,519,519,519,520,0.05457,0.05714,0.05541,0.05541,0.05713,0.05313,0.03878,0.05531,0.05521,0.04545,0
808034,758,758,767,767,769,472,758,767,767,758,758,0.11227,0.12529,0.11252,0.11385,0.11074,0.12529,0.08739,0.10987,0.10832,0.10367,0
808042,509,494,495,495,498,496,494,495,495,495,494,0.17621,0.12998,0.15878,0.1588,0.15869,0.17622,0.10802,0.15066,0.15056,0.14574,0
808045,493,493,496,496,500,496,493,496,496,496,496,0.11718,0.12123,0.10249,0.0985,0.12123,0.09754,0.0899,0.0984,0.0983,0.08094,0
808062,1315,1223,1274,1339,1335,1278,1320,1339,1339,1339,1320,0.15802,0.15571,0.14735,0.14941,0.14789,0.15803,0.09709,0.14576,0.14485,0.13434,0
808063,699,699,698,698,699,687,699,698,698,698,698,0.11234,0.08723,0.11224,0.11234,0.0864,0.08043,0.06098,0.10793,0.08516,0.06055,0
808068,350,349,402,402,359,385,349,402,402,399,349,0.17152,0.14849,0.16201,0.16203,0.17152,0.14493,0.11629,0.15948,0.15373,0.12345,0
808094,1095,852,1091,1091,1021,1091,1091,1091,1091,1091,1091,0.02377,0.01996,0.02381,0.02381,0.02377,0.02181,0.01719,0.02289,0.02279,0.01906,0
808110,536,536,541,541,541,541,536,541,541,541,536,0.15147,0.14157,0.14382,0.15147,0.13825,0.13994,0.10286,0.14195,0.13815,0.12451,0
808112,196,196,206,197,197,196,196,197,197,196,196,0.09121,0.09927,0.06417,0.05918,0.05908,0.09928,0.06451,0.05908,0.05898,0.0497,0
808121,594,567,610,610,594,557,594,610,603,594,594,0.02846,0.03037,0.0218,0.02349,0.03037,0.01727,0.02225,0.02015,0.02005,0.01717,0
808124,457,457,438,456,520,456,457,456,456,456,456,0.1193,0.12469,0.07509,0.07938,0.12469,0.06114,0.0943,0.07281,0.07271,0.05208,0
808132,667,667,666,666,648,669,667,666,666,666,662,0.25306,0.21157,0.19391,0.19706,0.25305,0.19611,0.17187,0.18955,0.18797,0.16826,0
808139,326,328,322,322,322,322,326,322,322,322,326,0.15509,0.14687,0.15174,0.15176,0.15509,0.1434,0.06643,0.14857,0.14213,0.13303,0
808156,907,909,910,910,910,909,909,910,910,910,910,0.05278,0.05339,0.02849,0.0275,0.05338,0.02825,0.04451,0.0274,0.0273,0.02556,0
808200,439,439,439,439,452,439,439,439,439,439,439,0.02851,0.04772,0.02114,0.01666,0.04772,0.0075,0.01928,0.01656,0.01369,0.00623,0
808210,718,727,723,723,744,703,727,723,723,723,727,0.07754,0.08059,0.07686,0.07827,0.08059,0.07614,0.05659,0.07546,0.07446,0.06482,0
808220,660,659,665,665,672,665,658,665,665,665,665,0.17797,0.18671,0.08487,0.08638,0.18671,0.09113,0.11677,0.08187,0.08051,0.07425,0
808221,241,241,240,240,240,240,241,240,240,240,241,0.10771,0.08788,0.10377,0.1077,0.09862,0.0935,0.0652,0.09593,0.0944,0.08334,0
808225,1774,1773,1822,1820,1851,1822,1814,1822,1822,1822,1814,0.18555,0.19401,0.19343,0.19401,0.19018,0.18774,0.13413,0.18954,0.18455,0.16988,0
808228,1147,1086,1056,1129,1100,987,1144,1129,1129,1129,1129,0.02138,0.01954,0.01776,0.01855,0.01687,0.02137,0.01453,0.01766,0.01677,0.01555,0
808266,657,657,655,655,661,655,657,655,655,655,657,0.1154,0.11531,0.10932,0.1154,0.10893,0.11098,0.0775,0.10922,0.106,0.09664,0
808274,756,757,757,757,757,757,757,757,757,757,757,0.06176,0.06713,0.06589,0.06722,0.06579,0.06573,0.03706,0.06322,0.06312,0.05629,0
808307,1051,1050,1042,1239,1230,1003,1051,1230,1230,1230,1051,0.03728,0.03351,0.03331,0.03402,0.0325,0.03728,0.02423,0.03321,0.0324,0.0323,0
