,OMA_group,aln_len,total_gap_count,msa_gap_count,asr_gap_count,min_gap_count,spc_wmin_gap_count,max_gap_count,spc_wmax_gap_count,gap_ratio,num_gappy_sites,avg_gap_len,median_gap_len,mode_gap_len,min_gap_len,spc_wmin_gap_len,max_gap_len,spc_wmax_gap_len,num_ins,num_del,indel_ratio,is_gappy,mu,lambda,loglikelihood,intensity,expected_len,tree_len,per_indel_div
6441,805204,107,146,73,73,0,Gorilla,29,Mus,0.12404418,29,10.42857143,5.0,5,0,Gorilla,24,Mus,29,0,0.0,1,0.382912,31.1149,-806.359,81.2586182,11.9142686,0.8894,12.40441801
6442,805205,309,562,289,273,13,Homo,103,Mus,0.165342748,117,11.24,12.0,1,1,Mus,42,Mus,117,16,0.136752137,1,1.20134,203.357,-2645.79,169.2751428,244.3008984,0.78678,16.53427479
6443,805211,751,389,216,173,9,Rattus,49,Pan,0.04708873,56,5.328767123,3.0,1,1,Mus,30,Pan,56,43,0.767857143,1,0.246951,167.483,-6119.27,678.2033683,41.3600943,0.43987,4.708873018
6444,814655,292,91,91,0,0,Mus,86,Gorilla,0.028331258,86,45.5,45.5,86,0,Mus,86,Gorilla,86,91,1.058139535,1,3.01758,708.844,-2262.23,234.9047913,2138.993478,0.08071,2.833125778
6445,814657,569,273,140,133,19,Rattus,31,root,0.043617191,32,5.055555556,5.0,5,1,Mus,12,Gorilla,32,7,0.21875,1,0.886331,403.852,-5212.68,455.6446745,357.946547,0.28979,4.361719124
6460,1008190,786,163,94,69,3,Mus,19,Pan,0.018852649,31,6.52,3.0,3,1,Mus,16,Pan,31,25,0.806451613,1,0.179166,130.353,-6384.8,727.5543351,23.3548256,0.44953,1.885264862
6463,946526,639,1015,540,475,63,Gorilla,97,Mus,0.144401764,158,22.55555556,19.0,19,1,Mus,39,Mus,158,65,0.411392405,1,2.97173,1156.63,-6042.47,389.2109983,3437.19207,0.21767,14.44017641
6466,1013792,117,54,28,26,1,Pan,6,Mus,0.041958042,8,2.7,3.0,4,1,Pan,4,Mus,8,2,0.25,1,0.100119,10.3563,-1105.73,103.4399065,1.0368624,1.31309,4.195804196
6471,803100,670,168,108,60,0,Homo,60,Gorilla,0.022795115,60,15.27272727,12.0,12,0,Homo,48,Gorilla,60,48,0.8,1,0.437408,266.064,-5855.39,608.2741971,116.3785221,0.23043,2.279511533
6472,803101,779,1144,605,539,31,Homo,149,V9,0.133504493,149,17.07462687,3.0,1,1,Mus,133,Mus,149,66,0.44295302,1,1.18775,734.955,-6707.02,618.7792044,872.9428013,0.22327,13.35044929
6475,1026113,464,74,38,36,6,Pan,9,V2,0.014498433,11,1.121212121,1.0,1,1,Mus,2,Mus,11,2,0.181818182,1,0.0191249,8.68233,-3892.55,453.980413,0.1660487,1.0828,1.44984326
6478,1034825,739,56,52,4,0,Pan,27,Macaca,0.006888916,27,6.222222222,1.0,1,0,Pan,27,Macaca,27,48,1.777777778,1,0.756525,468.328,-7880.57,619.0515845,354.3018402,0.25958,0.688891623
6479,1034827,714,48,26,22,3,Pan,7,Mus,0.006111536,9,2.086956522,2.0,3,1,Rattus,3,Mus,9,4,0.444444444,1,0.0595162,40.445,-7187.01,679.5628753,2.4071327,0.84011,0.611153552
6483,1037721,1156,183,169,14,2,Homo,150,Pan,0.014391318,159,6.535714286,1.0,1,1,Mus,70,Pan,159,155,0.974842767,1,0.653042,673.143,-10679.7,1030.780562,439.590651,0.18852,1.439131802
6485,1040780,223,0,0,0,0,Mus,0,Mus,0.0,0,0.0,0.0,0,0,Mus,0,Mus,1,1,1.0,0,1e-06,1e-06,-2358.41,1.0,0.0,0.13892,0.0
6486,1040961,297,197,103,94,14,Mus,20,Pan,0.060299969,29,10.36842105,14.0,14,6,Pan,14,Mus,29,9,0.310344828,1,5.08913,935.599,-2469.64,183.8426214,4761.384939,0.13848,6.029996939
6488,637709,3146,956,514,442,80,Mus,90,Pan,0.027625267,158,6.877697842,3.0,1,1,Mus,49,Gorilla,158,72,0.455696203,1,0.542763,1380.18,-28104.4,2542.877831,749.1106373,0.26275,2.762526729
6491,637796,568,98,57,41,5,Pan,13,Rattus,0.015685019,13,3.769230769,4.0,4,1,Rattus,8,Mus,13,16,1.230769231,1,1.8744,903.106,-5284.4,481.8107128,1692.781886,0.09462,1.568501921
6492,990063,823,345,329,16,0,Homo,156,Pan,0.038108914,163,12.77777778,1.0,1,0,Homo,156,Pan,163,313,1.920245399,1,1.26565,742.646,-8988.19,586.7704342,939.9299099,0.34214,3.810891417
6502,969007,343,27,14,13,1,Mus,3,Pan,0.007156109,4,2.454545455,3.0,3,1,Mus,3,Pan,4,1,0.25,1,0.0285887,9.73389,-2944.06,340.4803296,0.2782793,0.22416,0.71561092
6505,964636,407,966,534,432,29,Mus,126,Gorilla,0.215769488,132,14.63636364,1.0,1,1,Mus,96,Pan,132,102,0.772727273,1,1.02973,255.177,-3467.64,247.80962,262.7634122,0.71863,21.57694885
6506,585787,1054,17,9,8,1,Mus,2,Pan,0.001466276,2,1.0,1.0,1,1,Mus,1,Mus,2,1,0.5,1,0.0851368,88.5194,-7999.91,1039.73135,7.5362585,0.14863,0.146627566
6507,585788,1027,267,146,121,13,Gorilla,50,Mus,0.023634593,63,5.134615385,2.0,2,1,Mus,12,Mus,63,25,0.396825397,1,0.389088,342.281,-10361.8,879.7007361,133.1774297,0.44076,2.363459325
6508,603150,852,181,108,73,3,Pan,35,Gorilla,0.019312847,37,15.08333333,3.0,3,3,Pan,32,Mus,37,35,0.945945946,1,4.58786,1481.31,-9255.92,322.876025,6796.042897,0.0455,1.931284678
6515,664958,1117,795,503,292,52,Gorilla,155,Macaca,0.064702531,274,13.94736842,11.0,3,1,Mus,104,Macaca,274,211,0.770072993,1,0.569453,505.11,-11215.3,887.0091123,287.6364048,0.47579,6.470253113
6516,664959,1958,903,485,418,43,Mus,121,Pan,0.041925898,137,5.608695652,2.0,1,1,Mus,56,Pan,137,67,0.489051095,1,0.221026,373.072,-18298.8,1687.91002,82.4586119,0.74248,4.192589841
6519,953536,447,53,28,25,3,Gorilla,5,Mus,0.01077893,8,4.818181818,5.0,5,3,Gorilla,5,Mus,8,3,0.375,1,1.6699,631.291,-4062.58,378.0412001,1054.192841,0.1094,1.077893024
6523,941490,1190,237,137,100,19,Mus,38,Rattus,0.018105424,57,3.537313433,1.0,1,1,Mus,18,Rattus,57,37,0.649122807,1,0.956295,1030.95,-9548.76,1078.066915,985.8923303,0.09702,1.810542399
6528,753450,262,28,14,14,0,Pan,7,Mus,0.009715475,7,2.333333333,1.0,1,0,Pan,5,Mus,7,0,0.0,1,0.142233,35.7017,-2017.81,251.0085564,5.0779599,0.29758,0.971547536
6530,807171,487,104,94,10,0,Rattus,44,Pan,0.019413851,44,8.666666667,2.0,2,0,Rattus,42,Pan,44,84,1.909090909,1,3.6707,1273.77,-5128.91,347.0101071,4675.627539,0.08405,1.941385104
6533,958651,296,393,213,180,31,Macaca,38,Mus,0.120700246,69,12.28125,16.0,16,1,Mus,31,Macaca,69,33,0.47826087,1,1.44825,302.924,-2872.97,209.1655446,438.709683,0.31261,12.07002457
6534,958680,435,72,47,25,5,Mus,22,Macaca,0.015047022,27,3.428571429,3.0,3,2,Mus,22,Macaca,27,22,0.814814815,1,1.53118,582.813,-3047.61,380.6299717,892.3916093,0.09195,1.504702194
6537,731515,157,28,16,12,1,Homo,4,Mus,0.016213086,5,1.333333333,1.0,1,1,Mus,2,Mus,5,4,0.8,1,0.318343,48.4999,-1051.88,152.3510804,15.4396037,0.08917,1.621308628
6539,638137,699,0,0,0,0,Mus,0,Mus,0.0,0,0.0,0.0,0,0,Mus,0,Mus,107,58,0.542056075,0,1e-06,1e-06,-9806.19,1.0,0.0,0.28441,0.0
6540,638141,1009,755,411,344,45,Rattus,93,Gorilla,0.068024146,137,6.622807018,1.5,1,1,Mus,30,Pan,137,67,0.489051095,1,0.603582,462.92,-9421.2,766.9546143,279.4101794,0.54829,6.802414632
6543,992940,459,233,142,91,12,Gorilla,63,Rattus,0.046147752,74,4.957446809,2.0,1,1,Mus,41,Rattus,74,51,0.689189189,1,0.514165,199.331,-3747.1,387.6790524,102.4890236,0.36358,4.614775203
6550,780539,634,517,290,227,31,Rattus,65,Macaca,0.074132492,79,8.475409836,1.0,1,1,Mus,38,Pan,79,63,0.797468354,1,0.288102,147.771,-6034.56,512.9120936,42.5731206,0.84883,7.413249211
6551,780541,545,80,40,40,0,Gorilla,8,Mus,0.013344454,8,8.0,8.0,8,0,Gorilla,8,Mus,8,0,0.0,1,0.0408874,22.1095,-3575.92,540.7411574,0.904,0.1634,1.334445371
6552,780543,423,682,341,341,13,Rattus,76,Mus,0.146572104,76,32.47619048,36.0,36,13,Rattus,40,Mus,76,0,0.0,1,1.27723,407.589,-3042.38,319.1195008,520.5848985,0.27131,14.6572104
6553,817862,326,16,8,8,0,Pan,4,Mus,0.004461796,4,4.0,4.0,4,0,Pan,4,Mus,4,0,0.0,1,0.0248063,7.90391,-2566.71,318.6251073,0.1960668,0.85611,0.446179587
6555,817914,256,14,8,6,0,Rattus,2,Pan,0.004971591,2,1.0,1.0,1,0,Rattus,1,Mus,2,2,1.0,1,0.00859125,2.18296,-2082.02,254.091081,0.0187544,0.55716,0.497159091
6556,817915,276,49,47,2,0,Homo,44,Macaca,0.016139657,45,7.0,1.0,1,0,Homo,23,Macaca,45,45,1.0,1,0.262717,64.0513,-2326.99,243.8034082,16.8273654,0.51165,1.613965744
6558,314561,534,28,16,12,2,Pan,4,Mus,0.004766769,6,2.0,2.0,2,2,Mus,2,Mus,6,4,0.666666667,1,0.240958,124.722,-4208.3,517.6088779,30.0527637,0.12671,0.476676881
6559,314666,545,9,5,4,0,Pan,2,Mus,0.001501251,3,1.0,1.0,1,0,Pan,1,Mus,3,1,0.333333333,1,0.0119399,6.47807,-4199.33,542.5564703,0.0773475,0.25639,0.150125104
6563,811772,759,329,181,148,28,Rattus,34,Mus,0.039405917,62,3.29,1.0,1,1,Mus,14,Mus,62,33,0.532258065,1,0.707083,445.601,-6971.21,630.1961722,315.0768919,0.29588,3.940591688
6564,949547,163,280,154,126,11,Rattus,32,Pan,0.156162856,43,7.179487179,3.0,15,1,Pan,15,Mus,43,28,0.651162791,1,0.31989,41.3063,-1263.86,129.1265748,13.2134723,0.86349,15.61628555
6565,949551,93,48,24,24,0,Pan,12,Mus,0.046920821,12,12.0,12.0,12,0,Pan,12,Mus,12,0,0.0,1,0.0888896,7.45028,-717.973,83.8149795,0.6622524,1.23208,4.692082111
6566,809268,2173,156,87,69,11,Rattus,16,Pan,0.006526377,30,1.471698113,1.0,1,1,Mus,4,Mus,30,18,0.6,1,0.52871,1059.1,-23130.7,2003.177545,559.956761,0.14183,0.652637744
6571,809128,3077,1474,1025,449,35,V9,316,Pan,0.043548911,382,9.042944785,2.0,1,1,Mus,238,Pan,382,576,1.507853403,1,0.923697,1427.15,-32877.6,1545.041285,1318.254174,0.28624,4.354891128
6577,313122,840,255,219,36,5,Rattus,119,Macaca,0.027597403,121,10.2,3.0,1,1,Mus,119,Macaca,121,183,1.512396694,1,3.71001,1277.31,-9915.33,344.2874817,4738.832873,0.06173,2.75974026
6578,313149,833,161,85,76,6,Pan,32,Rattus,0.017570665,35,1.963414634,1.0,1,1,Mus,7,Mus,35,9,0.257142857,1,0.0593096,46.2973,-7806.47,780.6038146,2.7458743,1.13305,1.757066463
6581,807561,645,20,10,10,0,Gorilla,2,Mus,0.002818887,2,2.0,2.0,2,0,Gorilla,2,Mus,2,0,0.0,1,0.00694221,4.46833,-5104.04,643.6466197,0.0310201,0.13091,0.281888654
6583,939576,770,0,0,0,0,Mus,0,Mus,0.0,0,0.0,0.0,0,0,Mus,0,Mus,1,0,0.0,0,1e-06,1e-06,-9941.48,1.0,0.0,0.11638,0.0
6584,939582,611,681,374,307,23,Mus,83,Pan,0.101324208,96,9.869565217,3.0,2,1,Pan,61,Pan,96,67,0.697916667,1,0.322311,160.669,-5254.89,498.4905883,51.7853861,0.72452,10.13242077
6585,939589,534,167,85,82,1,Gorilla,23,Rattus,0.028430371,23,7.590909091,1.5,1,1,Rattus,19,Mus,23,3,0.130434783,1,0.66453,310.951,-5080.18,467.9262035,206.636268,0.21607,2.843037113
6593,1000454,370,0,0,0,0,Mus,0,Mus,0.0,0,0.0,0.0,0,0,Mus,0,Mus,243,133,0.547325103,0,1e-06,1e-06,-4178.67,1.0,0.0,0.13246,0.0
6594,1000460,269,123,77,46,1,Pan,34,Mus,0.041568097,35,3.416666667,1.0,1,1,Mus,13,Mus,35,31,0.885714286,1,0.533666,123.617,-2144.59,231.6373912,65.9701899,0.30891,4.156809733
6596,818633,687,1010,637,373,71,V7,219,Rattus,0.13365092,274,12.31707317,11.0,11,1,Mus,125,Rattus,274,264,0.96350365,1,1.51613,689.309,-6739.98,454.6503268,1045.082054,0.35693,13.36509197
6599,1034480,584,30,15,15,0,Gorilla,3,Mus,0.004669988,3,3.0,3.0,3,0,Gorilla,3,Mus,3,0,0.0,1,0.277607,152.114,-5226.84,547.947278,42.2279112,0.23505,0.466998755
6600,811822,2537,674,395,279,39,Mus,102,Macaca,0.024151647,131,19.82352941,21.0,21,5,Pan,34,Pan,131,116,0.885496183,1,2.28009,1621.05,-26481.7,710.9587779,3696.139895,0.03057,2.415164654
6605,810472,1112,42,22,20,2,Gorilla,4,Mus,0.003433617,6,2.0,2.0,2,2,Mus,2,Mus,6,2,0.333333333,1,0.0357221,39.4631,-10598.3,1104.725086,1.4097048,0.15585,0.343361674
6606,810473,1324,479,297,182,12,Homo,84,Pan,0.032889316,137,3.894308943,2.0,1,1,Mus,70,Pan,137,115,0.839416058,1,1.45086,1363.09,-14348.2,939.5048454,1977.652757,0.14042,3.288931612
6608,953164,86,12,12,0,0,Mus,11,Rattus,0.012684989,12,4.0,1.0,1,0,Mus,10,Rattus,12,12,1.0,1,0.153493,11.9379,-723.848,77.7748822,1.8323841,0.685,1.268498943
6609,953178,597,100,54,46,4,Macaca,16,Rattus,0.015227653,21,2.43902439,2.0,2,1,Mus,4,Mus,21,8,0.380952381,1,0.12448,70.442,-4806.21,565.8901028,8.7686202,0.4368,1.522765342
6610,953181,789,290,174,116,17,Rattus,59,Macaca,0.033413988,60,6.170212766,3.0,1,1,Mus,56,Macaca,60,58,0.966666667,1,0.469456,310.25,-7493.49,660.8713064,145.648724,0.42709,3.341398779
6611,953227,331,76,46,30,6,Mus,16,Macaca,0.020873386,22,6.909090909,6.0,6,6,Mus,16,Macaca,22,16,0.727272727,1,0.850357,236.933,-2607.96,278.6276823,201.4776351,0.22603,2.087338643
6613,586130,870,51,26,25,0,Gorilla,6,Rattus,0.005329154,6,2.428571429,2.0,3,0,Gorilla,3,Mus,6,1,0.166666667,1,1.2189,943.501,-8631.76,774.0593978,1150.033369,0.10151,0.532915361
6616,587034,1285,924,467,457,10,Gorilla,95,Pan,0.06536965,96,22.0,3.0,1,1,Rattus,85,Mus,96,10,0.104166667,1,0.994134,1156.21,-11774.7,1163.032348,1149.427672,0.0864,6.536964981
6618,994815,680,783,447,336,5,Rattus,111,Macaca,0.104679144,117,23.02941176,4.0,1,1,Mus,100,Pan,117,111,0.948717949,1,0.123125,75.0599,-5802.49,609.6235533,9.2417502,0.95428,10.46791444
6619,994819,461,0,0,0,0,Mus,0,Mus,0.0,0,0.0,0.0,0,0,Mus,0,Mus,117,111,0.948717949,0,1e-06,1e-06,-5687.71,1.0,0.0,0.16306,0.0
6624,812734,1190,292,172,120,24,Mus,43,Macaca,0.022307105,76,8.342857143,10.0,10,3,Mus,23,Macaca,76,52,0.684210526,1,4.87791,1917.55,-12211.8,393.1089339,9353.636321,0.06424,2.230710466
6625,812736,2656,1078,797,281,53,Mus,322,Macaca,0.03689759,454,15.4,5.0,5,1,Mus,276,Macaca,454,516,1.136563877,1,1.41718,1512.81,-25936.5,1067.479078,2143.924076,0.04141,3.689759036
6626,812747,633,70,39,31,5,Rattus,7,Pan,0.010053138,13,3.043478261,2.0,2,1,Mus,5,Pan,13,8,0.615384615,1,0.225622,139.604,-4919.86,618.7517175,31.4977337,0.09493,1.005313802
6627,603772,1801,189,123,66,9,Mus,56,Gorilla,0.009540154,66,7.875,7.0,7,1,Rattus,40,Gorilla,66,57,0.863636364,1,1.26605,1426.88,-17297.6,1127.032898,1806.501424,0.06389,0.954015446
6631,1010620,536,150,88,62,6,Pan,39,Mus,0.025440977,48,3.409090909,3.5,4,1,Pan,21,Mus,48,26,0.541666667,1,0.0683073,34.0134,-4718.62,497.9467787,2.3233635,1.12071,2.544097693
6632,1010666,906,61,31,30,1,Gorilla,12,Mus,0.006120811,13,2.44,1.0,1,1,Mus,7,Mus,13,1,0.076923077,1,0.127623,110.595,-8920.47,866.575774,14.1144657,0.35193,0.612081076
6633,1010669,992,160,140,20,2,V2,77,Rattus,0.014662757,124,3.636363636,1.0,1,1,Mus,75,Rattus,124,120,0.967741935,1,0.758302,621.984,-9202.5,820.2325722,471.6517112,0.28946,1.46627566
6634,1010670,1113,176,126,50,8,Pan,80,Rattus,0.014375562,89,4.19047619,1.0,1,1,Mus,63,Rattus,89,76,0.853932584,1,1.61372,1319.39,-9631.02,817.6077634,2129.126031,0.11545,1.437556155
6635,1010685,703,212,118,94,2,Macaca,36,Mus,0.027414975,44,3.925925926,2.0,1,1,Mus,16,Mus,44,24,0.545454545,1,0.19612,126.921,-6303.72,647.1599021,24.8917465,0.44282,2.741497478
6636,737108,1780,638,361,277,50,Homo,70,Gorilla,0.03258427,116,15.56097561,24.0,1,1,Mus,29,Mus,116,84,0.724137931,1,1.42979,1483.52,-20581.4,1037.578945,2121.122061,0.2347,3.258426966
6641,1042681,1299,156,141,15,1,V9,64,Pan,0.010917489,70,5.777777778,1.0,1,1,Rattus,61,Pan,70,126,1.8,1,1.36535,1297.37,-11811.6,950.2105687,1771.36413,0.13602,1.091748898
6647,934127,329,0,0,0,0,Mus,0,Mus,0.0,0,0.0,0.0,0,0,Mus,0,Mus,4,0,0.0,0,1e-06,1e-06,-3964.14,1.0,0.0,0.06924,0.0
6649,934139,303,1,1,0,0,Mus,1,Rattus,0.00030003,1,1.0,1.0,1,0,Mus,1,Rattus,1,1,1.0,1,0.0403044,12.0835,-2156.32,299.8059765,0.4870182,0.22361,0.030003
6652,969802,344,88,45,43,3,Mus,10,Pan,0.023255814,12,2.256410256,1.0,1,1,Mus,7,Pan,12,2,0.166666667,1,0.0766116,25.165,-3179.21,328.4750612,1.9279309,0.60022,2.325581395
6656,808773,803,360,202,158,11,Rattus,61,Gorilla,0.040756255,64,8.571428571,8.0,2,1,Mus,42,Gorilla,64,44,0.6875,1,0.624553,408.694,-7820.13,654.3784114,255.2510638,0.37484,4.075625495
6658,983722,558,651,326,325,1,Gorilla,65,Mus,0.106060606,66,59.18181818,65.0,65,1,Gorilla,65,Mus,66,1,0.015151515,1,0.461012,241.466,-4704.15,523.7737846,111.3187236,0.14128,10.60606061
6666,812370,411,218,194,24,1,Mus,172,Macaca,0.04821942,172,9.909090909,1.0,1,1,Mus,172,Macaca,172,170,0.988372093,1,1.11418,338.182,-5022.55,303.5254627,376.7956208,0.35238,4.821942048
6667,812372,543,900,450,450,2,Gorilla,90,Mus,0.150678051,90,29.03225806,4.0,84,1,Homo,84,Mus,90,0,0.0,1,0.693725,341.842,-3838.91,492.7629824,237.1443415,0.14618,15.06780512
6672,812919,960,101,51,50,2,Rattus,10,Pan,0.009564394,11,4.80952381,1.0,1,1,Rattus,9,Mus,11,1,0.090909091,1,3.21369,1686.48,-9142.26,524.7799259,5419.823911,0.04445,0.956439394
6676,757969,224,156,84,72,11,Mus,16,Rattus,0.063311688,27,3.25,2.0,1,1,Mus,8,Mus,27,12,0.444444444,1,0.0776682,16.0469,-1920.12,206.6083674,1.2463338,1.0782,6.331168831
6677,947744,419,103,101,2,0,Pan,58,Gorilla,0.022347581,99,25.75,21.5,2,0,Pan,58,Gorilla,99,99,1.0,1,6.28812,1491.79,-3431.14,237.2394293,9380.554535,0.02754,2.234758082
6678,947745,393,171,91,80,11,Macaca,16,Mus,0.039555864,27,8.142857143,8.0,11,5,Mus,11,Mus,27,11,0.407407407,1,0.920385,298.46,-3779.67,324.2773405,274.6981071,0.23206,3.955586398
6679,947748,404,375,249,126,6,Macaca,141,Gorilla,0.084383438,143,19.73684211,24.0,24,1,Mus,141,Gorilla,143,123,0.86013986,1,0.846766,255.586,-3929.11,301.8378159,216.4215349,0.43859,8.438343834
6686,974538,2151,790,468,322,29,Macaca,207,Gorilla,0.033388276,211,7.523809524,1.0,1,1,Mus,172,Gorilla,211,146,0.691943128,1,1.16326,1418.56,-24209.5,1219.469422,1650.154106,0.1892,3.338827607
6687,936496,566,367,193,174,17,Pan,42,Gorilla,0.058946354,52,5.825396825,3.0,1,1,Mus,20,Mus,52,19,0.365384615,1,1.07293,474.584,-5640.91,442.3252216,509.1954111,0.27405,5.8946354
6691,314023,619,0,0,0,0,Mus,0,Mus,0.0,0,0.0,0.0,0,0,Mus,0,Mus,148,147,0.993243243,0,1e-06,1e-06,-7149.19,1.0,0.0,0.04827,0.0
6696,715567,475,0,0,0,0,Mus,0,Mus,0.0,0,0.0,0.0,0,0,Mus,0,Mus,149,3,0.020134228,0,1e-06,1e-06,-6129.47,1.0,0.0,0.48512,0.0
6700,1033523,302,221,123,98,1,Pan,35,Rattus,0.066526189,35,11.63157895,7.0,26,1,Pan,26,Rattus,35,25,0.714285714,1,1.03901,275.123,-2398.5,264.7934091,285.8555482,0.13496,6.652618904
6704,970264,269,539,299,240,9,Mus,68,Pan,0.182156134,77,35.93333333,10.0,68,1,Mus,68,Pan,77,59,0.766233766,1,1.26179,251.601,-1915.3,199.4000586,317.4676258,0.2945,18.21561338
6705,970298,488,34,18,16,1,Rattus,4,Pan,0.00633383,4,1.0,1.0,1,1,Mus,1,Mus,4,2,0.5,1,1.32715,570.485,-3700.8,429.8572128,757.1191678,0.10129,0.63338301
6710,788236,615,11,6,5,0,Mus,2,Macaca,0.001626016,2,1.0,1.0,1,0,Mus,1,Rattus,2,1,0.5,1,0.0311322,19.0832,-4346.99,612.9730633,0.594102,0.07385,0.162601626
6717,813380,796,39,21,18,2,Mus,5,Pan,0.004454089,5,1.0,1.0,1,1,Mus,1,Mus,5,3,0.6,1,0.26368,199.79,-6229.51,757.6987257,52.6806272,0.18761,0.445408862
6722,1014033,378,7,4,3,0,Mus,1,Pan,0.001683502,1,1.0,1.0,1,0,Mus,1,Pan,1,1,1.0,1,0.0319027,11.9245,-2957.64,373.7771411,0.3804237,0.32335,0.168350168
6732,812591,522,1020,510,510,0,Gorilla,105,Mus,0.177638454,105,56.66666667,99.0,102,0,Gorilla,102,Mus,105,0,0.0,1,0.380055,174.207,-4602.02,458.3731302,66.2082414,0.36977,17.76384535
6743,807109,714,130,65,65,0,Gorilla,13,Mus,0.016552075,13,13.0,13.0,13,0,Gorilla,13,Mus,13,0,0.0,1,1.23923,804.017,-6040.12,648.8036926,996.3619869,0.07871,1.655207538
6744,807114,369,154,86,68,8,Macaca,20,Pan,0.037940379,31,9.058823529,13.0,13,1,Mus,20,Pan,31,18,0.580645161,1,2.37053,716.867,-2307.26,302.4079003,1699.35473,0.09429,3.79403794
6745,759161,870,257,136,121,5,Homo,33,Mus,0.026854754,38,8.03125,5.0,5,1,Mus,18,Mus,38,15,0.394736842,1,1.18998,826.825,-7977.8,694.8226021,983.9052135,0.21996,2.685475444
6746,759179,3160,1544,791,753,42,Rattus,153,Mus,0.044418872,185,20.86486486,7.0,1,1,Mus,98,Mus,185,38,0.205405405,1,0.833351,1240.15,-36968.7,1488.148451,1033.480243,0.09454,4.441887227
6748,759195,495,10,5,5,0,Mus,1,Rattus,0.001836547,1,1.0,1.0,1,0,Mus,1,Rattus,1,0,0.0,1,0.0368273,18.148,-2994.27,492.7866012,0.6683418,0.08829,0.183654729
6750,812994,688,12,6,6,0,Pan,3,Mus,0.001585624,3,3.0,3.0,3,0,Pan,3,Mus,3,0,0.0,1,0.477586,309.339,-5917.96,647.7137102,147.7359757,0.12838,0.158562368
6752,813008,1126,521,354,167,31,V2,155,Rattus,0.04206362,218,10.85416667,3.0,24,1,Mus,123,Rattus,218,187,0.857798165,1,0.625273,608.566,-10516.2,973.2804711,380.5198885,0.255,4.206362022
6755,812548,845,664,430,234,14,Gorilla,128,Pan,0.071436256,128,17.02564103,1.0,1,1,Mus,99,Pan,128,196,1.53125,1,2.09238,1226.83,-8015.37,586.3323106,2566.994555,0.15507,7.143625605
6759,782442,482,80,45,35,2,Macaca,12,Pan,0.015088646,12,4.444444444,3.0,2,1,Mus,10,Pan,12,10,0.833333333,1,0.130393,58.3912,-4055.31,447.8093149,7.6138037,0.58483,1.508864579
6762,783042,1103,872,479,393,49,Gorilla,101,Mus,0.071870106,150,26.42424242,35.0,35,1,Mus,38,Mus,150,86,0.573333333,1,2.44243,1580.22,-10564.7,646.9868123,3859.576735,0.15205,7.187010632
6764,962510,1545,726,392,334,48,Homo,99,Rattus,0.042718447,147,7.978021978,1.0,1,1,Mus,42,Mus,147,58,0.394557823,1,0.124715,179.906,-13684.9,1442.536984,22.4369768,0.56703,4.27184466
6768,973103,362,298,170,128,19,Rattus,31,Mus,0.074836765,61,4.584615385,2.0,1,1,Mus,15,Pan,61,42,0.68852459,1,0.0932336,29.5575,-3206.04,317.0262652,2.7557521,1.55305,7.483676544
6770,973174,250,82,44,38,5,V2,9,Pan,0.029818182,13,2.411764706,3.0,3,1,Mus,3,Mus,13,6,0.461538462,1,0.122017,28.7312,-2194.63,235.4688281,3.5056948,0.49746,2.981818182
6771,973223,475,572,335,237,12,Macaca,99,Homo,0.109473684,110,8.8,1.0,1,1,Mus,86,Mus,110,98,0.890909091,1,0.34688,131.569,-4292.81,379.2925507,45.6386547,0.77355,10.94736842
6776,661709,346,38,28,10,1,Mus,11,Gorilla,0.009984235,12,1.652173913,1.0,1,1,Mus,9,Gorilla,12,18,1.5,1,0.885592,283.099,-2215.44,319.6720386,250.7102096,0.09239,0.998423542
6780,941452,421,93,53,40,5,Gorilla,12,Pan,0.020082056,18,4.894736842,5.0,5,1,Mus,7,Pan,18,13,0.722222222,1,1.90211,601.042,-3757.85,315.9869829,1143.247999,0.1818,2.008205571
6782,1011035,638,202,107,95,14,Gorilla,19,Rattus,0.028783129,31,6.3125,2.0,1,1,Mus,16,Mus,31,12,0.387096774,1,0.780487,454.22,-5230.35,581.9699752,354.5128051,0.12224,2.87831291
6784,1011080,737,22,12,10,0,Mus,4,Macaca,0.002713704,4,2.0,2.0,2,0,Mus,2,Rattus,4,2,0.5,1,0.0265035,19.4193,-6398.2,732.707001,0.5146794,0.18365,0.271370421
6785,931262,535,4,2,2,0,Pan,1,Mus,0.000679694,1,1.0,1.0,1,0,Pan,1,Mus,1,0,0.0,1,0.00393284,2.10205,-4631.38,534.4865288,0.008267,0.15038,0.067969414
6786,931265,623,1252,841,411,73,Mus,265,Gorilla,0.182693711,438,27.2173913,14.0,1,1,Mus,180,Gorilla,438,430,0.98173516,1,0.528615,197.799,-7132.82,374.1834795,104.5595184,1.45034,18.26937108
6789,821542,200,31,17,14,2,Pan,5,Mus,0.014090909,7,1.409090909,1.0,1,1,Rattus,3,Mus,7,3,0.428571429,1,0.197651,36.5948,-1658.13,185.14857,7.2329988,0.40015,1.409090909
6790,821570,571,202,124,78,3,Mus,38,Macaca,0.032160484,43,7.214285714,7.0,3,1,Rattus,14,Pan,43,46,1.069767442,1,2.0152,916.632,-5632.43,454.8590711,1847.196806,0.12762,3.2160484
